row_id,settlement,region_kingdom,social_class,share
431,Regalia,Turmish,Poor,230.0
431,Regalia,Turmish,Squalid,181.0
431,Regalia,Turmish,Wretched,13.0
432,Sambryntyn,Turmish,Aristocratic,0.0
432,Sambryntyn,Turmish,Wealthy,93.0
432,Sambryntyn,Turmish,Comfortable,365.0
432,Sambryntyn,Turmish,Modest,1212.0
432,Sambryntyn,Turmish,Poor,1622.0
432,Sambryntyn,Turmish,Squalid,1291.0
432,Sambryntyn,Turmish,Wretched,247.0
433,Starfall,Turmish,Aristocratic,1.0
433,Starfall,Turmish,Wealthy,77.0
433,Starfall,Turmish,Comfortable,380.0
433,Starfall,Turmish,Modest,771.0
433,Starfall,Turmish,Poor,1519.0
433,Starfall,Turmish,Squalid,1282.0
433,Starfall,Turmish,Wretched,337.0
434,Swordslake Creek,Turmish,Aristocratic,0.0
434,Swordslake Creek,Turmish,Wealthy,7.0
434,Swordslake Creek,Turmish,Comfortable,52.0
434,Swordslake Creek,Turmish,Modest,85.0
434,Swordslake Creek,Turmish,Poor,233.0
434,Swordslake Creek,Turmish,Squalid,131.0
434,Swordslake Creek,Turmish,Wretched,15.0
435,Tamring,Turmish,Aristocratic,2.0
435,Tamring,Turmish,Wealthy,109.0
435,Tamring,Turmish,Comfortable,534.0
435,Tamring,Turmish,Modest,1301.0
435,Tamring,Turmish,Poor,2045.0
435,Tamring,Turmish,Squalid,1787.0
435,Tamring,Turmish,Wretched,342.0
436,Ulver’s Lance,Turmish,Aristocratic,4.0
436,Ulver’s Lance,Turmish,Wealthy,179.0
436,Ulver’s Lance,Turmish,Comfortable,605.0
436,Ulver’s Lance,Turmish,Modest,1157.0
436,Ulver’s Lance,Turmish,Poor,3306.0
436,Ulver’s Lance,Turmish,Squalid,2255.0
436,Ulver’s Lance,Turmish,Wretched,418.0
437,Velorn’s Valor,Turmish,Aristocratic,0.0
437,Velorn’s Valor,Turmish,Wealthy,1.0
437,Velorn’s Valor,Turmish,Comfortable,21.0
437,Velorn’s Valor,Turmish,Modest,43.0
437,Velorn’s Valor,Turmish,Poor,160.0
437,Velorn’s Valor,Turmish,Squalid,89.0
437,Velorn’s Valor,Turmish,Wretched,6.0
438,Vollermore,Turmish,Aristocratic,0.0
438,Vollermore,Turmish,Wealthy,3.0
438,Vollermore,Turmish,Comfortable,28.0
438,Vollermore,Turmish,Modest,68.0
438,Vollermore,Turmish,Poor,152.0
438,Vollermore,Turmish,Squalid,140.0
438,Vollermore,Turmish,Wretched,7.0
439,Wyvernstone,Turmish,Aristocratic,2.0
439,Wyvernstone,Turmish,Wealthy,50.0
439,Wyvernstone,Turmish,Comfortable,360.0
439,Wyvernstone,Turmish,Modest,1029.0
439,Wyvernstone,Turmish,Poor,1625.0
439,Wyvernstone,Turmish,Squalid,1250.0
439,Wyvernstone,Turmish,Wretched,349.0
440,Xorhun,Turmish,Aristocratic,0.0
440,Xorhun,Turmish,Wealthy,112.0
440,Xorhun,Turmish,Comfortable,641.0
440,Xorhun,Turmish,Modest,1642.0
440,Xorhun,Turmish,Poor,2500.0
440,Xorhun,Turmish,Squalid,2041.0
440,Xorhun,Turmish,Wretched,303.0
441,Zustild,Turmish,Aristocratic,2.0
441,Zustild,Turmish,Wealthy,64.0
441,Zustild,Turmish,Comfortable,376.0
441,Zustild,Turmish,Modest,709.0
441,Zustild,Turmish,Poor,1537.0
441,Zustild,Turmish,Squalid,1445.0
441,Zustild,Turmish,Wretched,149.0
442,Unthalass,Unther,Aristocratic,881.0
442,Unthalass,Unther,Wealthy,3834.0
442,Unthalass,Unther,Comfortable,20724.0
442,Unthalass,Unther,Modest,44919.0
442,Unthalass,Unther,Poor,49071.0
442,Unthalass,Unther,Squalid,58440.0
442,Unthalass,Unther,Wretched,12978.0
443,Dalath,Unther,Aristocratic,0.0
443,Dalath,Unther,Wealthy,95.0
443,Dalath,Unther,Comfortable,464.0
443,Dalath,Unther,Modest,1277.0
443,Dalath,Unther,Poor,2150.0
443,Dalath,Unther,Squalid,1671.0
443,Dalath,Unther,Wretched,364.0
444,Firetrees,Unther,Aristocratic,3.0
444,Firetrees,Unther,Wealthy,91.0
444,Firetrees,Unther,Comfortable,492.0
444,Firetrees,Unther,Modest,755.0
444,Firetrees,Unther,Poor,2392.0
444,Firetrees,Unther,Squalid,1729.0
444,Firetrees,Unther,Wretched,380.0
445,Kaoll,Unther,Aristocratic,12.0
445,Kaoll,Unther,Wealthy,485.0
445,Kaoll,Unther,Comfortable,2375.0
445,Kaoll,Unther,Modest,3391.0
445,Kaoll,Unther,Poor,6419.0
445,Kaoll,Unther,Squalid,6254.0
445,Kaoll,Unther,Wretched,1700.0
446,Messemprar,Unther,Aristocratic,37.0
446,Messemprar,Unther,Wealthy,383.0
446,Messemprar,Unther,Comfortable,1127.0
446,Messemprar,Unther,Modest,2137.0
446,Messemprar,Unther,Poor,4937.0
446,Messemprar,Unther,Squalid,5470.0
446,Messemprar,Unther,Wretched,1537.0
447,Red Haven,Unther,Aristocratic,0.0
447,Red Haven,Unther,Wealthy,25.0
447,Red Haven,Unther,Comfortable,123.0
447,Red Haven,Unther,Modest,308.0
447,Red Haven,Unther,Poor,514.0
447,Red Haven,Unther,Squalid,325.0
447,Red Haven,Unther,Wretched,72.0
448,Sadamzar,Unther,Aristocratic,3.0
448,Sadamzar,Unther,Wealthy,135.0
448,Sadamzar,Unther,Comfortable,588.0
448,Sadamzar,Unther,Modest,1766.0
448,Sadamzar,Unther,Poor,3020.0
448,Sadamzar,Unther,Squalid,2295.0
448,Sadamzar,Unther,Wretched,562.0
449,Shussel,Unther,Aristocratic,0.0
449,Shussel,Unther,Wealthy,96.0
449,Shussel,Unther,Comfortable,602.0
449,Shussel,Unther,Modest,2164.0
449,Shussel,Unther,Poor,2984.0
449,Shussel,Unther,Squalid,2385.0
449,Shussel,Unther,Wretched,689.0
450,Ssintar,Unther,Aristocratic,0.0
450,Ssintar,Unther,Wealthy,76.0
450,Ssintar,Unther,Comfortable,279.0
450,Ssintar,Unther,Modest,737.0
450,Ssintar,Unther,Poor,1317.0
450,Ssintar,Unther,Squalid,693.0
450,Ssintar,Unther,Wretched,216.0
451,Waterdeep,The Sword Coast,Aristocratic,790.0
451,Waterdeep,The Sword Coast,Wealthy,37563.0
451,Waterdeep,The Sword Coast,Comfortable,137556.0
451,Waterdeep,The Sword Coast,Modest,378697.0
451,Waterdeep,The Sword Coast,Poor,458117.0
451,Waterdeep,The Sword Coast,Squalid,554590.0
451,Waterdeep,The Sword Coast,Wretched,115100.0
452,Amphail,The Sword Coast,Aristocratic,0.0
452,Amphail,The Sword Coast,Wealthy,4.0
452,Amphail,The Sword Coast,Comfortable,34.0
452,Amphail,The Sword Coast,Modest,87.0
452,Amphail,The Sword Coast,Poor,231.0
452,Amphail,The Sword Coast,Squalid,184.0
452,Amphail,The Sword Coast,Wretched,13.0
453,Rassalantar,The Sword Coast,Aristocratic,0.0
453,Rassalantar,The Sword Coast,Wealthy,0.0
453,Rassalantar,The Sword Coast,Comfortable,12.0
453,Rassalantar,The Sword Coast,Modest,13.0
453,Rassalantar,The Sword Coast,Poor,57.0
453,Rassalantar,The Sword Coast,Squalid,43.0
453,Rassalantar,The Sword Coast,Wretched,3.0
454,Tharqualnaar,The Sword Coast,Aristocratic,0.0
454,Tharqualnaar,The Sword Coast,Wealthy,0.0
454,Tharqualnaar,The Sword Coast,Comfortable,35.0
454,Tharqualnaar,The Sword Coast,Modest,56.0
454,Tharqualnaar,The Sword Coast,Poor,166.0
454,Tharqualnaar,The Sword Coast,Squalid,93.0
454,Tharqualnaar,The Sword Coast,Wretched,10.0
455,T’Quession,The Sword Coast,Aristocratic,0.0
455,T’Quession,The Sword Coast,Wealthy,1.0
455,T’Quession,The Sword Coast,Comfortable,12.0
455,T’Quession,The Sword Coast,Modest,39.0
455,T’Quession,The Sword Coast,Poor,74.0
455,T’Quession,The Sword Coast,Squalid,48.0
455,T’Quession,The Sword Coast,Wretched,3.0
456,Neverwinter,The Sword Coast,Aristocratic,114.0
456,Neverwinter,The Sword Coast,Wealthy,622.0
456,Neverwinter,The Sword Coast,Comfortable,3728.0
456,Neverwinter,The Sword Coast,Modest,3523.0
456,Neverwinter,The Sword Coast,Poor,9165.0
456,Neverwinter,The Sword Coast,Squalid,7516.0
456,Neverwinter,The Sword Coast,Wretched,2319.0
457,Baldur's Gate,The Sword Coast,Aristocratic,52.0
457,Baldur's Gate,The Sword Coast,Wealthy,2761.0
457,Baldur's Gate,The Sword Coast,Comfortable,17142.0
457,Baldur's Gate,The Sword Coast,Modest,26985.0
457,Baldur's Gate,The Sword Coast,Poor,41568.0
457,Baldur's Gate,The Sword Coast,Squalid,49433.0
457,Baldur's Gate,The Sword Coast,Wretched,10642.0
458,Phandalin,The Sword Coast,Aristocratic,0.0
458,Phandalin,The Sword Coast,Wealthy,0.0
458,Phandalin,The Sword Coast,Comfortable,7.0
458,Phandalin,The Sword Coast,Modest,27.0
458,Phandalin,The Sword Coast,Poor,46.0
458,Phandalin,The Sword Coast,Squalid,33.0
458,Phandalin,The Sword Coast,Wretched,2.0
459,Daggerford,The Sword Coast,Aristocratic,0.0
459,Daggerford,The Sword Coast,Wealthy,21.0
459,Daggerford,The Sword Coast,Comfortable,83.0
459,Daggerford,The Sword Coast,Modest,189.0
459,Daggerford,The Sword Coast,Poor,398.0
459,Daggerford,The Sword Coast,Squalid,334.0
459,Daggerford,The Sword Coast,Wretched,85.0
460,Mirabar,The Sword Coast,Aristocratic,151.0
460,Mirabar,The Sword Coast,Wealthy,1019.0
460,Mirabar,The Sword Coast,Comfortable,4319.0
460,Mirabar,The Sword Coast,Modest,4649.0
460,Mirabar,The Sword Coast,Poor,13014.0
460,Mirabar,The Sword Coast,Squalid,16906.0
460,Mirabar,The Sword Coast,Wretched,3394.0
461,Secomber,The Sword Coast,Aristocratic,0.0
461,Secomber,The Sword Coast,Wealthy,7.0
461,Secomber,The Sword Coast,Comfortable,53.0
461,Secomber,The Sword Coast,Modest,121.0
461,Secomber,The Sword Coast,Poor,279.0
461,Secomber,The Sword Coast,Squalid,204.0
461,Secomber,The Sword Coast,Wretched,12.0
462,Longsaddle,The Sword Coast,Aristocratic,0.0
462,Longsaddle,The Sword Coast,Wealthy,0.0
462,Longsaddle,The Sword Coast,Comfortable,5.0
462,Longsaddle,The Sword Coast,Modest,16.0
462,Longsaddle,The Sword Coast,Poor,30.0
462,Longsaddle,The Sword Coast,Squalid,18.0
462,Longsaddle,The Sword Coast,Wretched,0.0
463,Zundbridge,The Sword Coast,Aristocratic,0.0
463,Zundbridge,The Sword Coast,Wealthy,1.0
463,Zundbridge,The Sword Coast,Comfortable,14.0
463,Zundbridge,The Sword Coast,Modest,42.0
463,Zundbridge,The Sword Coast,Poor,72.0
463,Zundbridge,The Sword Coast,Squalid,46.0
463,Zundbridge,The Sword Coast,Wretched,2.0
464,Velprintalar,Aglarond,Aristocratic,207.0
464,Velprintalar,Aglarond,Wealthy,981.0
464,Velprintalar,Aglarond,Comfortable,5553.0
464,Velprintalar,Aglarond,Modest,10976.0
464,Velprintalar,Aglarond,Poor,20437.0
464,Velprintalar,Aglarond,Squalid,25503.0
464,Velprintalar,Aglarond,Wretched,4881.0
465,Corth,Aglarond,Aristocratic,0.0
465,Corth,Aglarond,Wealthy,4.0
465,Corth,Aglarond,Comfortable,27.0
465,Corth,Aglarond,Modest,64.0
465,Corth,Aglarond,Poor,150.0
465,Corth,Aglarond,Squalid,137.0
465,Corth,Aglarond,Wretched,5.0
466,Dahst,Aglarond,Aristocratic,0.0
466,Dahst,Aglarond,Wealthy,1.0
466,Dahst,Aglarond,Comfortable,14.0
466,Dahst,Aglarond,Modest,25.0
466,Dahst,Aglarond,Poor,92.0
466,Dahst,Aglarond,Squalid,81.0
466,Dahst,Aglarond,Wretched,3.0
467,Dlusk,Aglarond,Aristocratic,0.0
467,Dlusk,Aglarond,Wealthy,7.0
467,Dlusk,Aglarond,Comfortable,48.0
467,Dlusk,Aglarond,Modest,68.0
467,Dlusk,Aglarond,Poor,289.0
467,Dlusk,Aglarond,Squalid,164.0
467,Dlusk,Aglarond,Wretched,10.0
468,Emmech,Aglarond,Aristocratic,0.0
468,Emmech,Aglarond,Wealthy,100.0
468,Emmech,Aglarond,Comfortable,528.0
468,Emmech,Aglarond,Modest,1607.0
468,Emmech,Aglarond,Poor,2490.0
468,Emmech,Aglarond,Squalid,1348.0
468,Emmech,Aglarond,Wretched,233.0
469,Findar,Aglarond,Aristocratic,0.0
469,Findar,Aglarond,Wealthy,1.0
469,Findar,Aglarond,Comfortable,14.0
469,Findar,Aglarond,Modest,41.0
469,Findar,Aglarond,Poor,88.0
469,Findar,Aglarond,Squalid,83.0
469,Findar,Aglarond,Wretched,3.0
470,Furthinghome,Aglarond,Aristocratic,97.0
470,Furthinghome,Aglarond,Wealthy,736.0
470,Furthinghome,Aglarond,Comfortable,5003.0
470,Furthinghome,Aglarond,Modest,6378.0
470,Furthinghome,Aglarond,Poor,12440.0
470,Furthinghome,Aglarond,Squalid,11270.0
470,Furthinghome,Aglarond,Wretched,3902.0
471,Glarondar,Aglarond,Aristocratic,2.0
471,Glarondar,Aglarond,Wealthy,85.0
471,Glarondar,Aglarond,Comfortable,345.0
471,Glarondar,Aglarond,Modest,724.0
471,Glarondar,Aglarond,Poor,1694.0
471,Glarondar,Aglarond,Squalid,1659.0
471,Glarondar,Aglarond,Wretched,336.0
472,Halendos,Aglarond,Aristocratic,0.0
472,Halendos,Aglarond,Wealthy,0.0
472,Halendos,Aglarond,Comfortable,12.0
472,Halendos,Aglarond,Modest,16.0
472,Halendos,Aglarond,Poor,63.0
472,Halendos,Aglarond,Squalid,33.0
472,Halendos,Aglarond,Wretched,3.0
473,Ingdal’s Arm,Aglarond,Aristocratic,0.0
473,Ingdal’s Arm,Aglarond,Wealthy,8.0
473,Ingdal’s Arm,Aglarond,Comfortable,56.0
473,Ingdal’s Arm,Aglarond,Modest,111.0
473,Ingdal’s Arm,Aglarond,Poor,302.0
473,Ingdal’s Arm,Aglarond,Squalid,279.0
473,Ingdal’s Arm,Aglarond,Wretched,13.0
474,Mesring,Aglarond,Aristocratic,0.0
474,Mesring,Aglarond,Wealthy,0.0
474,Mesring,Aglarond,Comfortable,6.0
474,Mesring,Aglarond,Modest,15.0
474,Mesring,Aglarond,Poor,32.0
474,Mesring,Aglarond,Squalid,10.0
474,Mesring,Aglarond,Wretched,0.0
475,Orithar,Aglarond,Aristocratic,0.0
475,Orithar,Aglarond,Wealthy,2.0
475,Orithar,Aglarond,Comfortable,27.0
475,Orithar,Aglarond,Modest,78.0
475,Orithar,Aglarond,Poor,162.0
475,Orithar,Aglarond,Squalid,149.0
475,Orithar,Aglarond,Wretched,5.0
476,Osker,Aglarond,Aristocratic,0.0
476,Osker,Aglarond,Wealthy,5.0
476,Osker,Aglarond,Comfortable,37.0
476,Osker,Aglarond,Modest,98.0
476,Osker,Aglarond,Poor,238.0
476,Osker,Aglarond,Squalid,108.0
476,Osker,Aglarond,Wretched,7.0
477,Relkath’s Foot,Aglarond,Aristocratic,0.0
477,Relkath’s Foot,Aglarond,Wealthy,94.0
477,Relkath’s Foot,Aglarond,Comfortable,413.0
477,Relkath’s Foot,Aglarond,Modest,768.0
477,Relkath’s Foot,Aglarond,Poor,1741.0
477,Relkath’s Foot,Aglarond,Squalid,1288.0
477,Relkath’s Foot,Aglarond,Wretched,272.0
478,Thayguard,Aglarond,Aristocratic,1.0
478,Thayguard,Aglarond,Wealthy,80.0
478,Thayguard,Aglarond,Comfortable,364.0
478,Thayguard,Aglarond,Modest,1118.0
478,Thayguard,Aglarond,Poor,1635.0
478,Thayguard,Aglarond,Squalid,1124.0
478,Thayguard,Aglarond,Wretched,249.0
479,Urst,Aglarond,Aristocratic,0.0
479,Urst,Aglarond,Wealthy,6.0
479,Urst,Aglarond,Comfortable,45.0
479,Urst,Aglarond,Modest,153.0
479,Urst,Aglarond,Poor,294.0
479,Urst,Aglarond,Squalid,190.0
479,Urst,Aglarond,Wretched,12.0
480,Urve,Aglarond,Aristocratic,0.0
480,Urve,Aglarond,Wealthy,2.0
480,Urve,Aglarond,Comfortable,30.0
480,Urve,Aglarond,Modest,41.0
480,Urve,Aglarond,Poor,165.0
480,Urve,Aglarond,Squalid,93.0
480,Urve,Aglarond,Wretched,6.0
481,Evermeet,Evereska,Aristocratic,0.0
481,Evermeet,Evereska,Wealthy,1.0
481,Evermeet,Evereska,Comfortable,5.0
481,Evermeet,Evereska,Modest,12.0
481,Evermeet,Evereska,Poor,37.0
481,Evermeet,Evereska,Squalid,28.0
481,Evermeet,Evereska,Wretched,2.0
482,Greyhome,Evereska,Aristocratic,0.0
482,Greyhome,Evereska,Wealthy,1.0
482,Greyhome,Evereska,Comfortable,24.0
482,Greyhome,Evereska,Modest,78.0
482,Greyhome,Evereska,Poor,173.0
482,Greyhome,Evereska,Squalid,89.0
482,Greyhome,Evereska,Wretched,7.0
483,Greyshield,Evereska,Aristocratic,1.0
483,Greyshield,Evereska,Wealthy,69.0
483,Greyshield,Evereska,Comfortable,420.0
483,Greyshield,Evereska,Modest,858.0
483,Greyshield,Evereska,Poor,1824.0
483,Greyshield,Evereska,Squalid,1555.0
483,Greyshield,Evereska,Wretched,381.0
484,Leuthilspar,Evermeet,Aristocratic,103.0
484,Leuthilspar,Evermeet,Wealthy,681.0
484,Leuthilspar,Evermeet,Comfortable,4912.0
484,Leuthilspar,Evermeet,Modest,9397.0
484,Leuthilspar,Evermeet,Poor,14612.0
484,Leuthilspar,Evermeet,Squalid,17037.0
484,Leuthilspar,Evermeet,Wretched,2538.0
485,Drelagara,Evermeet,Aristocratic,1.0
485,Drelagara,Evermeet,Wealthy,48.0
485,Drelagara,Evermeet,Comfortable,235.0
485,Drelagara,Evermeet,Modest,479.0
485,Drelagara,Evermeet,Poor,1013.0
485,Drelagara,Evermeet,Squalid,670.0
485,Drelagara,Evermeet,Wretched,181.0
486,Elion,Evermeet,Aristocratic,0.0
486,Elion,Evermeet,Wealthy,20.0
486,Elion,Evermeet,Comfortable,100.0
486,Elion,Evermeet,Modest,316.0
486,Elion,Evermeet,Poor,496.0
486,Elion,Evermeet,Squalid,395.0
486,Elion,Evermeet,Wretched,94.0
487,Erial,Evermeet,Aristocratic,0.0
487,Erial,Evermeet,Wealthy,84.0
487,Erial,Evermeet,Comfortable,394.0
487,Erial,Evermeet,Modest,567.0
487,Erial,Evermeet,Poor,1527.0
487,Erial,Evermeet,Squalid,1361.0
487,Erial,Evermeet,Wretched,341.0
488,Iumathiashae,Evermeet,Aristocratic,1.0
488,Iumathiashae,Evermeet,Wealthy,79.0
488,Iumathiashae,Evermeet,Comfortable,344.0
488,Iumathiashae,Evermeet,Modest,474.0
488,Iumathiashae,Evermeet,Poor,1419.0
488,Iumathiashae,Evermeet,Squalid,1323.0
488,Iumathiashae,Evermeet,Wretched,236.0
489,Nimlith,Evermeet,Aristocratic,0.0
489,Nimlith,Evermeet,Wealthy,12.0
489,Nimlith,Evermeet,Comfortable,64.0
489,Nimlith,Evermeet,Modest,230.0
489,Nimlith,Evermeet,Poor,321.0
489,Nimlith,Evermeet,Squalid,226.0
489,Nimlith,Evermeet,Wretched,74.0
490,Ruith,Evermeet,Aristocratic,37.0
490,Ruith,Evermeet,Wealthy,185.0
490,Ruith,Evermeet,Comfortable,1286.0
490,Ruith,Evermeet,Modest,1382.0
490,Ruith,Evermeet,Poor,3324.0
490,Ruith,Evermeet,Squalid,3037.0
490,Ruith,Evermeet,Wretched,720.0
491,Sumbrar,Evermeet,Aristocratic,0.0
491,Sumbrar,Evermeet,Wealthy,40.0
491,Sumbrar,Evermeet,Comfortable,183.0
491,Sumbrar,Evermeet,Modest,367.0
491,Sumbrar,Evermeet,Poor,768.0
491,Sumbrar,Evermeet,Squalid,507.0
491,Sumbrar,Evermeet,Wretched,172.0
492,Taltempla,Evermeet,Aristocratic,44.0
492,Taltempla,Evermeet,Wealthy,296.0
492,Taltempla,Evermeet,Comfortable,837.0
492,Taltempla,Evermeet,Modest,1538.0
492,Taltempla,Evermeet,Poor,3922.0
492,Taltempla,Evermeet,Squalid,3040.0
492,Taltempla,Evermeet,Wretched,1066.0
493,Gundbarg,Gundarlun,Aristocratic,27.0
493,Gundbarg,Gundarlun,Wealthy,321.0
493,Gundbarg,Gundarlun,Comfortable,860.0
493,Gundbarg,Gundarlun,Modest,2284.0
493,Gundbarg,Gundarlun,Poor,4153.0
493,Gundbarg,Gundarlun,Squalid,2452.0
493,Gundbarg,Gundarlun,Wretched,929.0
494,Ruathym,Ruathym,Aristocratic,0.0
494,Ruathym,Ruathym,Wealthy,62.0
494,Ruathym,Ruathym,Comfortable,319.0
494,Ruathym,Ruathym,Modest,1185.0
494,Ruathym,Ruathym,Poor,1607.0
494,Ruathym,Ruathym,Squalid,1098.0
494,Ruathym,Ruathym,Wretched,296.0
495,Hastor,Ruathym,Aristocratic,0.0
495,Hastor,Ruathym,Wealthy,25.0
495,Hastor,Ruathym,Comfortable,178.0
495,Hastor,Ruathym,Modest,357.0
495,Hastor,Ruathym,Poor,722.0
495,Hastor,Ruathym,Squalid,530.0
495,Hastor,Ruathym,Wretched,115.0
496,Holgerstead,Ruathym,Aristocratic,0.0
496,Holgerstead,Ruathym,Wealthy,29.0
496,Holgerstead,Ruathym,Comfortable,173.0
496,Holgerstead,Ruathym,Modest,264.0
496,Holgerstead,Ruathym,Poor,791.0
496,Holgerstead,Ruathym,Squalid,607.0
496,Holgerstead,Ruathym,Wretched,72.0
497,Rethgaard,Ruathym,Aristocratic,0.0
497,Rethgaard,Ruathym,Wealthy,41.0
497,Rethgaard,Ruathym,Comfortable,156.0
497,Rethgaard,Ruathym,Modest,469.0
497,Rethgaard,Ruathym,Poor,760.0
497,Rethgaard,Ruathym,Squalid,689.0
497,Rethgaard,Ruathym,Wretched,90.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Aristocratic,0.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Wealthy,5.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Comfortable,34.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Modest,128.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Poor,256.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Squalid,203.0
498,Ulf of Thuger,Trisk (Kingdom of the Purple Rocks),Wretched,11.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Aristocratic,0.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Wealthy,3.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Comfortable,17.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Modest,52.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Poor,119.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Squalid,64.0
499,Vilkstead,Trisk (Kingdom of the Purple Rocks),Wretched,7.0
500,Uttersea,Tuern,Aristocratic,0.0
500,Uttersea,Tuern,Wealthy,30.0
500,Uttersea,Tuern,Comfortable,144.0
500,Uttersea,Tuern,Modest,295.0
500,Uttersea,Tuern,Poor,665.0
500,Uttersea,Tuern,Squalid,378.0
500,Uttersea,Tuern,Wretched,149.0
501,Throne Rock,Tuern,Aristocratic,0.0
501,Throne Rock,Tuern,Wealthy,3.0
501,Throne Rock,Tuern,Comfortable,31.0
501,Throne Rock,Tuern,Modest,34.0
501,Throne Rock,Tuern,Poor,160.0
501,Throne Rock,Tuern,Squalid,121.0
501,Throne Rock,Tuern,Wretched,6.0
502,Hartwick,Hartsvale,Aristocratic,8.0
502,Hartwick,Hartsvale,Wealthy,273.0
502,Hartwick,Hartsvale,Comfortable,1247.0
502,Hartwick,Hartsvale,Modest,1971.0
502,Hartwick,Hartsvale,Poor,3310.0
502,Hartwick,Hartsvale,Squalid,3481.0
502,Hartwick,Hartsvale,Wretched,822.0
503,Cuthbert Castle,Hartsvale,Aristocratic,0.0
503,Cuthbert Castle,Hartsvale,Wealthy,0.0
503,Cuthbert Castle,Hartsvale,Comfortable,24.0
503,Cuthbert Castle,Hartsvale,Modest,55.0
503,Cuthbert Castle,Hartsvale,Poor,150.0
503,Cuthbert Castle,Hartsvale,Squalid,109.0
503,Cuthbert Castle,Hartsvale,Wretched,5.0
504,Stagwick,Hartsvale,Aristocratic,0.0
504,Stagwick,Hartsvale,Wealthy,2.0
504,Stagwick,Hartsvale,Comfortable,32.0
504,Stagwick,Hartsvale,Modest,54.0
504,Stagwick,Hartsvale,Poor,175.0
504,Stagwick,Hartsvale,Squalid,153.0
504,Stagwick,Hartsvale,Wretched,7.0
505,Wendel Manor,Hartsvale,Aristocratic,0.0
505,Wendel Manor,Hartsvale,Wealthy,0.0
505,Wendel Manor,Hartsvale,Comfortable,8.0
505,Wendel Manor,Hartsvale,Modest,14.0
505,Wendel Manor,Hartsvale,Poor,32.0
505,Wendel Manor,Hartsvale,Squalid,23.0
505,Wendel Manor,Hartsvale,Wretched,0.0
506,Windward Town,Hartsvale,Aristocratic,0.0
506,Windward Town,Hartsvale,Wealthy,3.0
506,Windward Town,Hartsvale,Comfortable,20.0
506,Windward Town,Hartsvale,Modest,28.0
506,Windward Town,Hartsvale,Poor,122.0
506,Windward Town,Hartsvale,Squalid,108.0
506,Windward Town,Hartsvale,Wretched,7.0
507,Wynn Castle,Hartsvale,Aristocratic,0.0
507,Wynn Castle,Hartsvale,Wealthy,0.0
507,Wynn Castle,Hartsvale,Comfortable,9.0
507,Wynn Castle,Hartsvale,Modest,11.0
507,Wynn Castle,Hartsvale,Poor,45.0
507,Wynn Castle,Hartsvale,Squalid,20.0
507,Wynn Castle,Hartsvale,Wretched,1.0
508,Sambar,Lantan,Aristocratic,0.0
508,Sambar,Lantan,Wealthy,2.0
508,Sambar,Lantan,Comfortable,47.0
508,Sambar,Lantan,Modest,168.0
508,Sambar,Lantan,Poor,306.0
508,Sambar,Lantan,Squalid,180.0
508,Sambar,Lantan,Wretched,16.0
509,Anchoril,Lantan,Aristocratic,0.0
509,Anchoril,Lantan,Wealthy,1.0
509,Anchoril,Lantan,Comfortable,8.0
509,Anchoril,Lantan,Modest,21.0
509,Anchoril,Lantan,Poor,43.0
509,Anchoril,Lantan,Squalid,21.0
509,Anchoril,Lantan,Wretched,2.0
510,Baelrah,Lantan,Aristocratic,0.0
510,Baelrah,Lantan,Wealthy,0.0
510,Baelrah,Lantan,Comfortable,6.0
510,Baelrah,Lantan,Modest,20.0
510,Baelrah,Lantan,Poor,39.0
510,Baelrah,Lantan,Squalid,28.0
510,Baelrah,Lantan,Wretched,2.0
511,Darluj,Lantan,Aristocratic,0.0
511,Darluj,Lantan,Wealthy,0.0
511,Darluj,Lantan,Comfortable,7.0
511,Darluj,Lantan,Modest,26.0
511,Darluj,Lantan,Poor,47.0
511,Darluj,Lantan,Squalid,34.0
511,Darluj,Lantan,Wretched,2.0
512,Dtakkar,Lantan,Aristocratic,0.0
512,Dtakkar,Lantan,Wealthy,2.0
512,Dtakkar,Lantan,Comfortable,19.0
512,Dtakkar,Lantan,Modest,37.0
512,Dtakkar,Lantan,Poor,110.0
512,Dtakkar,Lantan,Squalid,52.0
512,Dtakkar,Lantan,Wretched,6.0
513,Illul,Lantan,Aristocratic,0.0
513,Illul,Lantan,Wealthy,0.0
513,Illul,Lantan,Comfortable,5.0
513,Illul,Lantan,Modest,17.0
513,Illul,Lantan,Poor,40.0
513,Illul,Lantan,Squalid,33.0
513,Illul,Lantan,Wretched,1.0
514,Lethtar,Lantan,Aristocratic,0.0
514,Lethtar,Lantan,Wealthy,1.0
514,Lethtar,Lantan,Comfortable,5.0
