settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Baldurs Gate Settlement 0212,Baldurs Gate,Baldur's Gate,1945,6990134,563397,"{'humans': 1503, 'elves': 225, 'dwarves': 116, 'halflings': 160, 'half-orcs': 26, 'misc.': 0}",48,crime,['Dictatorship'],"{'poor': 0.5085, 'middle': 0.3936, 'wealthy': 0.0483, 'aristocrat': 0.0497}",10,[['horses']],[['mercenaries']],Ruler BAL-803,professional guard,arcanum,"Common, Halfling","Selune, Torm, Tyr",261869,1312711673,17.37,55.6,39.7,3,0,synthetic generator v2,synthetic,0.6,8374823,0,18.5,-15.22152,92.87172
Sembia Settlement 0213,Sembia,Selgaunt,1083,2156571,61682,"{'humans': 752, 'elves': 105, 'dwarves': 91, 'halflings': 99, 'half-orcs': 43, 'misc.': 0}",145,war,['Merchant Council'],"{'poor': 0.6133, 'middle': 0.3385, 'wealthy': 0.0432, 'aristocrat': 0.0049}",0,"[['salt', 'weapons']]","[['coal', 'glass', 'jewelry']]",Ruler SEM-859,naval patrol,guilds,"Common, Halfling","Chauntea, Mystra, Selune",210662,818271539,315.08,51.5,30.2,5,0,synthetic generator v2,synthetic,0.7,2844885,-1,17.5,5.08548,-7.086
Waterdeep Settlement 0214,Waterdeep,Waterdeep,411,1786093,119473,"{'humans': 289, 'elves': 14, 'dwarves': 38, 'halflings': 16, 'half-orcs': 4, 'misc.': 50}",60,crime,['Democracy'],"{'poor': 0.5708, 'middle': 0.2985, 'wealthy': 0.0521, 'aristocrat': 0.0786}",20,"[['cloth', 'fish', 'gems', 'horses', 'salt']]","[['glass', 'magic items', 'ore', 'parchment', 'silk']]",Ruler WAT-371,mercenary heavy,local academy,Draconic,"Chauntea, Tempus, Torm",190388,767901516,376.07,53.9,52.7,3,0,synthetic generator v2,derived,0.92,2479995,0,26.5,6.48687,79.47403
Calimshan Settlement 0215,Calimshan,Memnon,1218,3496987,216520,"{'humans': 1089, 'elves': 72, 'dwarves': 85, 'halflings': 35, 'half-orcs': 47, 'misc.': 0}",132,famine,['Merchant Council'],"{'poor': 0.5558, 'middle': 0.3863, 'wealthy': 0.0238, 'aristocrat': 0.0341}",17,[['armor']],"[['coal', 'jewelry', 'ore']]",Ruler CAL-105,naval patrol,guilds,"Dwarvish, Orc",Mystra,169269,841078201,67.17,76.1,27.3,8,0,synthetic generator v2,derived,0.78,3901880,-2,41.6,74.20216,-90.12458
Tethyr Settlement 0216,Tethyr,Darromar,2209,4436018,162424,"{'humans': 1614, 'elves': 169, 'dwarves': 125, 'halflings': 160, 'half-orcs': 76, 'misc.': 65}",50,disease,['Confederacy'],"{'poor': 0.6147, 'middle': 0.3543, 'wealthy': 0.0208, 'aristocrat': 0.0102}",0,"[['grain', 'salt']]","[['glass', 'jewelry', 'parchment', 'silk']]",Ruler TET-805,small militia,None,"Dwarvish, Elvish","Selune, Tempus",306344,1288038783,13.92,60.7,78.4,4,0,synthetic generator v2,synthetic,0.6,4876704,-2,14.0,-15.81291,-76.64849
Cormyr Settlement 0217,Cormyr,Suzail,4672,8875129,159448,"{'humans': 3855, 'elves': 508, 'dwarves': 411, 'halflings': 254, 'half-orcs': 83, 'misc.': 0}",80,war,['Monarchy'],"{'poor': 0.6551, 'middle': 0.2961, 'wealthy': 0.0441, 'aristocrat': 0.0047}",11,"[['books', 'cloth', 'gems', 'weapons']]","[['jewelry', 'magic items', 'ore', 'parchment', 'spices']]",Ruler COR-797,mercenary heavy,arcanum,"Elvish, Halfling",Chauntea,162084,631592082,312.02,66.6,64.2,9,0,synthetic generator v2,synthetic,0.44,6970728,-1,40.3,-15.75492,42.76669
Sembia Settlement 0218,Sembia,Selgaunt,4012,8323828,198190,"{'humans': 3265, 'elves': 458, 'dwarves': 258, 'halflings': 309, 'half-orcs': 238, 'misc.': 0}",156,arcane mishap,['Dictatorship'],"{'poor': 0.6751, 'middle': 0.276, 'wealthy': 0.035, 'aristocrat': 0.0139}",0,"[['armor', 'books', 'fish', 'horses', 'timber']]","[['coal', 'ore']]",Ruler SEM-655,professional guard,None,"Elvish, Halfling","Tempus, Torm",210662,818271539,314.44,55.2,44.4,1,0,synthetic generator v2,synthetic,0.62,6686762,3,3.5,38.7207,61.08302
Tethyr Settlement 0219,Tethyr,Darromar,4378,20654721,1284156,"{'humans': 3336, 'elves': 96, 'dwarves': 437, 'halflings': 204, 'half-orcs': 164, 'misc.': 141}",101,monster attack,['Dictatorship'],"{'poor': 0.4833, 'middle': 0.394, 'wealthy': 0.0344, 'aristocrat': 0.0883}",16,"[['cloth', 'fish', 'gems', 'weapons']]","[['magic items', 'parchment', 'silk']]",Ruler TET-515,professional guard,None,Halfling,Mystra,306344,1288038783,416.06,69.2,77.1,2,0,synthetic generator v2,derived,0.48,18007245,1,19.8,70.71524,-48.25451
Amn Settlement 0220,Amn,Athkatla,2394,5658007,15861,"{'humans': 1774, 'elves': 74, 'dwarves': 217, 'halflings': 150, 'half-orcs': 46, 'misc.': 133}",118,old age,['Confederacy'],"{'poor': 0.5649, 'middle': 0.3801, 'wealthy': 0.0407, 'aristocrat': 0.0143}",15,"[['armor', 'cloth', 'gems', 'timber']]","[['jewelry', 'mercenaries', 'parchment', 'silk']]",Ruler AMN-633,small militia,None,Dwarvish,"Mystra, Tyr",191831,772478497,356.23,64.1,75.6,2,0,synthetic generator v2,derived,0.55,4275311,0,19.0,-7.52346,-101.70013
Amn Settlement 0221,Amn,Athkatla,1578,3399029,116391,"{'humans': 1091, 'elves': 119, 'dwarves': 49, 'halflings': 108, 'half-orcs': 91, 'misc.': 120}",50,famine,['Democracy'],"{'poor': 0.5798, 'middle': 0.3566, 'wealthy': 0.059, 'aristocrat': 0.0046}",0,"[['armor', 'books', 'cloth', 'salt']]","[['jewelry', 'magic items', 'silk']]",Ruler AMN-35,mercenary heavy,None,"Draconic, Dwarvish","Mystra, Torm, Tyr",191831,772478497,71.7,64.4,61.0,3,0,synthetic generator v2,synthetic,0.66,2556633,1,10.5,72.48071,59.63288
Neverwinter Settlement 0222,Neverwinter,Neverwinter,3243,13043963,634009,"{'humans': 2163, 'elves': 126, 'dwarves': 154, 'halflings': 238, 'half-orcs': 178, 'misc.': 384}",35,famine,['Merchant Council'],"{'poor': 0.5569, 'middle': 0.3488, 'wealthy': 0.0211, 'aristocrat': 0.0732}",14,"[['armor', 'cloth', 'gems', 'weapons']]","[['coal', 'glass', 'mercenaries']]",Ruler NEV-715,mercenary heavy,None,"Dwarvish, Elvish, Orc",Tempus,172720,723835434,392.87,45.5,47.3,8,0,synthetic generator v2,derived,0.86,15952109,1,39.2,40.50591,-47.14869
Tethyr Settlement 0223,Tethyr,Darromar,270,1399015,19474,"{'humans': 221, 'elves': 27, 'dwarves': 8, 'halflings': 6, 'half-orcs': 15, 'misc.': 0}",157,monster attack,['Merchant Council'],"{'poor': 0.4552, 'middle': 0.3787, 'wealthy': 0.0722, 'aristocrat': 0.0939}",0,"[['books', 'gems', 'horses']]","[['glass', 'magic items', 'mercenaries', 'parchment']]",Ruler TET-778,naval patrol,arcanum,"Dwarvish, Elvish","Tempus, Torm",306344,1288038783,138.19,66.2,66.9,6,0,synthetic generator v2,synthetic,0.4,1482732,-1,21.0,58.96016,-79.10238
Tethyr Settlement 0224,Tethyr,Darromar,15557,28950270,447626,"{'humans': 11915, 'elves': 1275, 'dwarves': 1376, 'halflings': 389, 'half-orcs': 714, 'misc.': 0}",73,monster attack,['Theocracy'],"{'poor': 0.6315, 'middle': 0.3348, 'wealthy': 0.029, 'aristocrat': 0.0048}",11,"[['fish', 'horses', 'weapons', 'wine']]",[['ore']],Ruler TET-369,mercenary heavy,arcanum,"Dwarvish, Elvish, Halfling","Chauntea, Mystra",306344,1288038783,251.86,62.1,72.3,1,0,synthetic generator v2,derived,0.75,28875629,3,12.3,40.16137,41.79937
Cormyr Settlement 0225,Cormyr,Suzail,4118,9629417,208913,"{'humans': 3278, 'elves': 421, 'dwarves': 304, 'halflings': 138, 'half-orcs': 209, 'misc.': 0}",112,crime,['Merchant Council'],"{'poor': 0.5783, 'middle': 0.3293, 'wealthy': 0.0877, 'aristocrat': 0.0047}",0,"[['fish', 'gems', 'salt', 'timber', 'wine']]","[['glass', 'jewelry', 'magic items', 'parchment', 'silk']]",Ruler COR-78,professional guard,guilds,"Common, Orc","Selune, Tyr",162084,631592082,104.66,61.1,63.5,8,0,synthetic generator v2,derived,0.73,11303299,0,28.0,72.61426,-44.61579
Neverwinter Settlement 0226,Neverwinter,Neverwinter,770,4318108,311153,"{'humans': 669, 'elves': 38, 'dwarves': 65, 'halflings': 19, 'half-orcs': 37, 'misc.': 0}",43,famine,['Merchant Council'],"{'poor': 0.5086, 'middle': 0.348, 'wealthy': 0.0208, 'aristocrat': 0.1227}",17,"[['armor', 'fish', 'horses', 'timber', 'weapons']]","[['magic items', 'mercenaries', 'ore', 'parchment']]",Ruler NEV-749,small militia,None,"Common, Elvish, Halfling","Mystra, Tyr",172720,723835434,499.71,44.2,24.9,1,0,synthetic generator v2,derived,0.61,4126792,1,17.1,13.20869,16.94762
Amn Settlement 0227,Amn,Athkatla,4574,31327353,2306915,"{'humans': 4103, 'elves': 343, 'dwarves': 350, 'halflings': 233, 'half-orcs': 92, 'misc.': 0}",71,crime,['Patriarchy'],"{'poor': 0.5322, 'middle': 0.245, 'wealthy': 0.0662, 'aristocrat': 0.1565}",12,[['grain']],[['silk']],Ruler AMN-135,mercenary heavy,arcanum,Orc,"Chauntea, Lathander, Tyr",191831,772478497,42.79,66.3,92.8,8,0,synthetic generator v2,derived,0.64,36252418,0,37.6,9.65146,-81.17848
Sembia Settlement 0228,Sembia,Selgaunt,1212,6312497,180532,"{'humans': 1021, 'elves': 42, 'dwarves': 39, 'halflings': 24, 'half-orcs': 61, 'misc.': 25}",24,monster attack,['Satrapy'],"{'poor': 0.4946, 'middle': 0.3249, 'wealthy': 0.0856, 'aristocrat': 0.0949}",0,[['wine']],"[['jewelry', 'ore', 'silk', 'spices']]",Ruler SEM-356,small militia,guilds,"Draconic, Orc","Mystra, Selune",210662,818271539,111.6,60.7,45.5,1,0,synthetic generator v2,derived,0.38,8255754,-3,3.5,27.20695,43.35057
Waterdeep Settlement 0229,Waterdeep,Waterdeep,370,811056,6000,"{'humans': 323, 'elves': 7, 'dwarves': 13, 'halflings': 12, 'half-orcs': 4, 'misc.': 11}",114,crime,['Confederacy'],"{'poor': 0.6131, 'middle': 0.3058, 'wealthy': 0.0764, 'aristocrat': 0.0047}",8,"[['cloth', 'horses']]","[['coal', 'jewelry', 'parchment', 'silk', 'spices']]",Ruler WAT-721,professional guard,local academy,"Common, Dwarvish, Orc",Tyr,190388,767901516,223.9,46.3,39.5,1,0,synthetic generator v2,synthetic,0.49,1062026,-3,9.9,-26.89809,-106.5747
Neverwinter Settlement 0230,Neverwinter,Neverwinter,1033,5359845,395900,"{'humans': 911, 'elves': 44, 'dwarves': 86, 'halflings': 24, 'half-orcs': 19, 'misc.': 0}",92,old age,['Satrapy'],"{'poor': 0.4871, 'middle': 0.3474, 'wealthy': 0.0682, 'aristocrat': 0.0973}",0,[['timber']],"[['coal', 'mercenaries', 'parchment', 'silk']]",Ruler NEV-123,mercenary heavy,None,Halfling,"Lathander, Mystra, Selune",172720,723835434,254.96,51.9,55.3,4,0,synthetic generator v2,derived,0.7,5918049,-3,14.0,-31.07483,-90.09999
Calimshan Settlement 0231,Calimshan,Memnon,1569,5663511,452809,"{'humans': 1084, 'elves': 175, 'dwarves': 140, 'halflings': 67, 'half-orcs': 51, 'misc.': 52}",95,famine,['Democracy'],"{'poor': 0.6684, 'middle': 0.2142, 'wealthy': 0.0572, 'aristocrat': 0.0601}",4,"[['armor', 'cloth', 'horses', 'weapons']]",[['mercenaries']],Ruler CAL-754,naval patrol,arcanum,"Common, Draconic","Chauntea, Lathander, Mystra",169269,841078201,521.65,83.9,15.8,2,0,synthetic generator v2,derived,0.73,6913493,3,10.2,-31.16295,108.89562
Tethyr Settlement 0232,Tethyr,Darromar,2669,18800698,1117249,"{'humans': 2323, 'elves': 96, 'dwarves': 193, 'halflings': 72, 'half-orcs': 131, 'misc.': 0}",70,monster attack,['Magocracy'],"{'poor': 0.5445, 'middle': 0.2603, 'wealthy': 0.0223, 'aristocrat': 0.173}",0,"[['armor', 'fish', 'grain', 'horses', 'salt']]","[['parchment', 'silk']]",Ruler TET-257,mercenary heavy,local academy,Orc,"Chauntea, Lathander, Mystra",306344,1288038783,465.36,66.1,78.6,6,0,synthetic generator v2,derived,0.4,18578012,3,21.0,-22.99689,-54.85692
Cormyr Settlement 0233,Cormyr,Suzail,2132,15172486,883450,"{'humans': 1415, 'elves': 220, 'dwarves': 118, 'halflings': 111, 'half-orcs': 23, 'misc.': 245}",40,disease,['Satrapy'],"{'poor': 0.5098, 'middle': 0.2601, 'wealthy': 0.0662, 'aristocrat': 0.1638}",0,"[['salt', 'timber']]","[['glass', 'mercenaries']]",Ruler COR-992,mercenary heavy,guilds,"Common, Halfling, Orc",Tyr,162084,631592082,209.92,57.8,76.8,9,0,synthetic generator v2,synthetic,0.53,14085922,0,31.5,-12.14661,45.85419
Tethyr Settlement 0234,Tethyr,Darromar,1609,11151543,795256,"{'humans': 1175, 'elves': 151, 'dwarves': 114, 'halflings': 86, 'half-orcs': 71, 'misc.': 12}",26,disease,['Democracy'],"{'poor': 0.5009, 'middle': 0.2575, 'wealthy': 0.0895, 'aristocrat': 0.1521}",2,[['gems']],[['ore']],Ruler TET-49,naval patrol,arcanum,"Dwarvish, Elvish, Halfling",Chauntea,306344,1288038783,101.25,60.8,48.9,8,0,synthetic generator v2,synthetic,0.37,10312901,0,29.6,-7.95633,15.36763
Calimshan Settlement 0235,Calimshan,Memnon,470,2272848,163031,"{'humans': 324, 'elves': 27, 'dwarves': 35, 'halflings': 14, 'half-orcs': 14, 'misc.': 56}",141,old age,['Patriarchy'],"{'poor': 0.5815, 'middle': 0.2838, 'wealthy': 0.0355, 'aristocrat': 0.0992}",18,"[['cloth', 'grain', 'salt', 'timber', 'weapons']]","[['glass', 'jewelry', 'ore', 'silk', 'spices']]",Ruler CAL-48,mercenary heavy,local academy,"Elvish, Halfling",Mystra,169269,841078201,244.74,78.8,16.3,3,0,synthetic generator v2,synthetic,0.8,2737819,0,24.9,-18.55159,26.39282
Waterdeep Settlement 0236,Waterdeep,Waterdeep,2648,13636823,515446,"{'humans': 2064, 'elves': 159, 'dwarves': 137, 'halflings': 163, 'half-orcs': 59, 'misc.': 66}",47,old age,['Monarchy'],"{'poor': 0.5702, 'middle': 0.2621, 'wealthy': 0.0648, 'aristocrat': 0.1028}",7,"[['gems', 'grain', 'horses', 'salt', 'timber']]","[['glass', 'mercenaries', 'ore', 'parchment', 'spices']]",Ruler WAT-616,mercenary heavy,local academy,Orc,"Selune, Tempus",190388,767901516,83.39,46.3,38.5,2,0,synthetic generator v2,derived,0.93,18044672,0,12.6,52.22165,51.12785
Waterdeep Settlement 0237,Waterdeep,Waterdeep,374,1947943,47415,"{'humans': 294, 'elves': 25, 'dwarves': 21, 'halflings': 28, 'half-orcs': 10, 'misc.': 0}",165,old age,['Satrapy'],"{'poor': 0.5229, 'middle': 0.3256, 'wealthy': 0.0464, 'aristocrat': 0.1051}",0,"[['cloth', 'fish', 'timber', 'weapons']]","[['coal', 'glass', 'magic items', 'mercenaries', 'ore']]",Ruler WAT-752,naval patrol,arcanum,"Dwarvish, Orc","Chauntea, Mystra, Torm",190388,767901516,230.76,47.0,46.3,9,0,synthetic generator v2,synthetic,0.38,2242452,-1,31.5,23.11884,-55.55846
Waterdeep Settlement 0238,Waterdeep,Waterdeep,2384,5321463,153762,"{'humans': 1928, 'elves': 69, 'dwarves': 97, 'halflings': 231, 'half-orcs': 41, 'misc.': 18}",120,famine,['Patriarchy'],"{'poor': 0.5963, 'middle': 0.3668, 'wealthy': 0.0205, 'aristocrat': 0.0164}",15,"[['cloth', 'horses', 'weapons', 'wine']]","[['coal', 'glass', 'ore']]",Ruler WAT-576,professional guard,arcanum,"Elvish, Orc","Lathander, Selune, Torm",190388,767901516,45.75,51.9,28.5,0,0,synthetic generator v2,derived,0.37,4969819,1,12.0,0.91853,79.59474
Waterdeep Settlement 0239,Waterdeep,Waterdeep,28307,57524749,2564647,"{'humans': 24859, 'elves': 1471, 'dwarves': 1561, 'halflings': 2653, 'half-orcs': 486, 'misc.': 0}",46,arcane mishap,['Confederacy'],"{'poor': 0.6444, 'middle': 0.2896, 'wealthy': 0.0612, 'aristocrat': 0.0048}",11,"[['cloth', 'fish', 'grain', 'horses', 'weapons']]","[['jewelry', 'mercenaries', 'ore', 'parchment', 'spices']]",Ruler WAT-998,small militia,arcanum,"Halfling, Orc","Mystra, Tempus, Torm",190388,767901516,71.84,45.0,37.7,7,0,synthetic generator v2,synthetic,0.82,58613790,0,33.3,30.23286,-45.61507
Athkatla,Amn,Athkatla,1083,5203465,107649,"{'humans': 821, 'elves': 66, 'dwarves': 85, 'halflings': 66, 'half-orcs': 43, 'misc.': 2}",54,war,['Monarchy'],"{'poor': 0.6333, 'middle': 0.2208, 'wealthy': 0.0463, 'aristocrat': 0.0997}",12,"[['armor', 'wine']]","[['glass', 'jewelry']]",Ruler AMN-168,mercenary heavy,guilds,Dwarvish,Lathander,191831,772478497,117.81,65.2,79.3,1,0,synthetic generator v2,derived,0.6,4162737,0,13.1,64.60377,-21.42958
Baldurs Gate Settlement 0241,Baldurs Gate,Baldur's Gate,15166,31965264,537824,"{'humans': 10193, 'elves': 1561, 'dwarves': 1456, 'halflings': 1411, 'half-orcs': 538, 'misc.': 7}",139,monster attack,['Democracy'],"{'poor': 0.6407, 'middle': 0.3102, 'wealthy': 0.0369, 'aristocrat': 0.0121}",9,"[['cloth', 'grain', 'horses', 'timber', 'wine']]",[['ore']],Ruler BAL-14,mercenary heavy,None,"Dwarvish, Orc","Chauntea, Lathander, Mystra",261869,1312711673,36.96,58.1,38.5,7,0,synthetic generator v2,synthetic,0.51,28720660,4,31.7,-16.32344,84.52775
Calimshan Settlement 0242,Calimshan,Memnon,1529,3208207,233748,"{'humans': 1301, 'elves': 163, 'dwarves': 139, 'halflings': 71, 'half-orcs': 73, 'misc.': 0}",165,disease,['Merchant Council'],"{'poor': 0.5979, 'middle': 0.3401, 'wealthy': 0.0578, 'aristocrat': 0.0043}",0,"[['gems', 'wine']]","[['glass', 'mercenaries', 'ore', 'parchment']]",Ruler CAL-440,naval patrol,guilds,"Common, Halfling","Lathander, Mystra",169269,841078201,387.16,84.9,35.9,2,0,synthetic generator v2,derived,0.88,3070271,-2,7.0,-35.11176,47.58202
Tethyr Settlement 0243,Tethyr,Darromar,673,1325795,63414,"{'humans': 547, 'elves': 33, 'dwarves': 57, 'halflings': 19, 'half-orcs': 6, 'misc.': 11}",36,crime,['Theocracy'],"{'poor': 0.6065, 'middle': 0.3499, 'wealthy': 0.0392, 'aristocrat': 0.0045}",0,"[['armor', 'gems', 'wine']]","[['jewelry', 'spices']]",Ruler TET-267,small militia,local academy,Elvish,Tempus,306344,1288038783,277.43,71.9,73.7,3,0,synthetic generator v2,synthetic,0.87,1680053,1,10.5,29.94793,-95.77657
Baldurs Gate Settlement 0244,Baldurs Gate,Baldur's Gate,717,2542333,207006,"{'humans': 627, 'elves': 41, 'dwarves': 35, 'halflings': 68, 'half-orcs': 32, 'misc.': 0}",52,war,['Theocracy'],"{'poor': 0.5439, 'middle': 0.3309, 'wealthy': 0.0815, 'aristocrat': 0.0438}",0,"[['books', 'cloth', 'gems', 'grain', 'weapons']]","[['glass', 'jewelry', 'parchment', 'spices']]",Ruler BAL-336,mercenary heavy,arcanum,Draconic,"Lathander, Selune, Tempus",261869,1312711673,339.0,59.0,67.2,7,0,synthetic generator v2,synthetic,0.35,3049125,1,24.5,-3.7015,-40.19379
Baldurs Gate Settlement 0245,Baldurs Gate,Baldur's Gate,6702,20537813,1119479,"{'humans': 4972, 'elves': 563, 'dwarves': 669, 'halflings': 194, 'half-orcs': 232, 'misc.': 72}",31,arcane mishap,['Democracy'],"{'poor': 0.5692, 'middle': 0.3091, 'wealthy': 0.0949, 'aristocrat': 0.0268}",0,"[['armor', 'grain', 'weapons', 'wine']]","[['coal', 'magic items', 'mercenaries', 'parchment']]",Ruler BAL-604,small militia,None,Halfling,"Mystra, Torm",261869,1312711673,391.91,55.6,65.3,6,0,synthetic generator v2,derived,0.9,16865612,0,21.0,-26.33505,1.23093
Amn Settlement 0246,Amn,Athkatla,588,1836524,8392,"{'humans': 516, 'elves': 64, 'dwarves': 22, 'halflings': 33, 'half-orcs': 24, 'misc.': 0}",140,crime,['Democracy'],"{'poor': 0.6802, 'middle': 0.2324, 'wealthy': 0.0389, 'aristocrat': 0.0485}",0,"[['books', 'grain', 'salt', 'timber']]",[['jewelry']],Ruler AMN-639,small militia,None,Common,"Lathander, Selune, Tempus",191831,772478497,132.67,72.4,59.0,1,0,synthetic generator v2,derived,0.76,1831130,3,3.5,-24.40906,74.83332
Sembia Settlement 0247,Sembia,Selgaunt,2725,5674236,178061,"{'humans': 1890, 'elves': 211, 'dwarves': 215, 'halflings': 57, 'half-orcs': 76, 'misc.': 276}",68,famine,['Monarchy'],"{'poor': 0.6727, 'middle': 0.244, 'wealthy': 0.0783, 'aristocrat': 0.005}",8,"[['grain', 'timber', 'wine']]","[['coal', 'glass', 'jewelry', 'silk', 'spices']]",Ruler SEM-762,naval patrol,guilds,Common,Mystra,210662,818271539,29.05,60.1,65.2,10,0,synthetic generator v2,synthetic,0.88,5051370,-2,41.4,56.78635,-46.14784
Baldurs Gate Settlement 0248,Baldurs Gate,Baldur's Gate,400,1009356,47705,"{'humans': 344, 'elves': 35, 'dwarves': 18, 'halflings': 18, 'half-orcs': 15, 'misc.': 0}",87,war,['Monarchy'],"{'poor': 0.5229, 'middle': 0.3752, 'wealthy': 0.097, 'aristocrat': 0.0049}",6,[['weapons']],"[['coal', 'glass', 'ore']]",Ruler BAL-631,small militia,arcanum,"Common, Draconic, Orc","Lathander, Selune, Tempus",261869,1312711673,328.35,54.8,41.7,2,0,synthetic generator v2,synthetic,0.64,771658,-2,11.8,-7.30642,-16.91409
Amn Settlement 0249,Amn,Athkatla,8310,52736772,2385527,"{'humans': 6123, 'elves': 528, 'dwarves': 616, 'halflings': 512, 'half-orcs': 135, 'misc.': 396}",27,disease,['Dictatorship'],"{'poor': 0.529, 'middle': 0.2581, 'wealthy': 0.0752, 'aristocrat': 0.1376}",9,"[['grain', 'horses', 'timber']]","[['coal', 'spices']]",Ruler AMN-83,mercenary heavy,arcanum,Orc,"Mystra, Torm",191831,772478497,274.52,70.5,93.5,6,0,synthetic generator v2,derived,0.67,58181045,1,28.2,28.63519,-110.0073
Cormyr Settlement 0250,Cormyr,Suzail,1409,3137087,29606,"{'humans': 1216, 'elves': 60, 'dwarves': 121, 'halflings': 124, 'half-orcs': 50, 'misc.': 0}",141,arcane mishap,['Monarchy'],"{'poor': 0.597, 'middle': 0.3283, 'wealthy': 0.0685, 'aristocrat': 0.0063}",16,"[['gems', 'horses']]","[['coal', 'glass', 'magic items', 'parchment', 'spices']]",Ruler COR-207,professional guard,local academy,"Common, Elvish, Orc","Tempus, Torm, Tyr",162084,631592082,230.59,54.4,62.1,9,0,synthetic generator v2,synthetic,0.92,2449674,-3,44.3,64.06374,14.09055
Cormyr Settlement 0251,Cormyr,Suzail,698,1515957,100323,"{'humans': 473, 'elves': 17, 'dwarves': 67, 'halflings': 26, 'half-orcs': 7, 'misc.': 108}",76,famine,['Merchant Council'],"{'poor': 0.6564, 'middle': 0.251, 'wealthy': 0.0879, 'aristocrat': 0.0048}",5,"[['armor', 'books', 'gems', 'weapons']]",[['silk']],Ruler COR-734,small militia,local academy,"Common, Dwarvish",Torm,162084,631592082,361.02,54.5,57.3,1,0,synthetic generator v2,synthetic,0.76,1482980,3,7.5,13.58054,59.04076
Amn Settlement 0252,Amn,Athkatla,998,2252390,207048,"{'humans': 820, 'elves': 28, 'dwarves': 93, 'halflings': 21, 'half-orcs': 58, 'misc.': 0}",146,crime,['Merchant Council'],"{'poor': 0.6886, 'middle': 0.2657, 'wealthy': 0.0219, 'aristocrat': 0.0237}",11,"[['timber', 'wine']]","[['coal', 'magic items', 'parchment']]",Ruler AMN-549,professional guard,guilds,"Elvish, Orc",Lathander,191831,772478497,114.18,67.3,76.6,1,0,synthetic generator v2,synthetic,0.41,2913762,-1,12.3,39.87162,83.84463
Waterdeep Settlement 0253,Waterdeep,Waterdeep,2426,5095640,186779,"{'humans': 1661, 'elves': 115, 'dwarves': 120, 'halflings': 232, 'half-orcs': 133, 'misc.': 165}",39,war,['Dictatorship'],"{'poor': 0.6198, 'middle': 0.3115, 'wealthy': 0.064, 'aristocrat': 0.0047}",0,"[['salt', 'weapons', 'wine']]","[['coal', 'glass', 'magic items', 'silk', 'spices']]",Ruler WAT-789,professional guard,guilds,"Common, Dwarvish, Orc","Mystra, Selune",190388,767901516,15.21,56.6,53.1,1,0,synthetic generator v2,derived,0.9,5132713,-2,3.5,-22.02235,-55.02918
