settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Calimshan Settlement 0216,Calimshan,Memnon,1569,3605791,216433,"{""humans"": 1228, ""elves"": 122, ""dwarves"": 88, ""halflings"": 40, ""half-orcs"": 89, ""misc."": 2}",136,arcane mishap,"[""Confederacy""]","{""poor"": 0.6073, ""middle"": 0.3236, ""wealthy"": 0.0645, ""aristocrat"": 0.0046}",0,"[[""weapons""]]","[[""parchment"", ""silk""]]",Ruler CAL-737,mercenary heavy,local academy,Common,"Lathander, Selune, Torm",104596,622107818,508.29,75.1,45.9,5,0,synthetic generator v3,derived,0.8,3831363,-1,17.5,5.5151,-37.12801
Calimshan Settlement 0217,Calimshan,Memnon,1210,4783175,58173,"{""humans"": 906, ""elves"": 77, ""dwarves"": 102, ""halflings"": 80, ""half-orcs"": 42, ""misc."": 3}",179,monster attack,"[""Merchant Council""]","{""poor"": 0.4885, ""middle"": 0.3735, ""wealthy"": 0.0978, ""aristocrat"": 0.0402}",15,"[[""armor"", ""timber"", ""wine""]]","[[""parchment""]]",Ruler CAL-59,naval patrol,arcanum,"Elvish, Halfling, Orc","Lathander, Tempus",104596,622107818,144.12,84.5,37.4,4,0,synthetic generator v3,synthetic,0.48,6152093,2,26.0,5.02042,-64.86677
Baldurs Gate Settlement 0218,Baldurs Gate,Baldur's Gate,108,572294,1772,"{""humans"": 86, ""elves"": 6, ""dwarves"": 4, ""halflings"": 6, ""half-orcs"": 3, ""misc."": 3}",133,crime,"[""Confederacy""]","{""poor"": 0.4847, ""middle"": 0.3719, ""wealthy"": 0.0505, ""aristocrat"": 0.0929}",0,"[[""horses""]]","[[""magic items"", ""silk""]]",Ruler BAL-332,small militia,local academy,Orc,"Mystra, Selune, Torm",88949,460120908,382.52,60.7,49.6,8,0,synthetic generator v3,synthetic,0.36,754773,-1,28.0,29.96009,-6.34109
Tethyr Settlement 0219,Tethyr,Darromar,1508,10097289,108552,"{""humans"": 1174, ""elves"": 65, ""dwarves"": 126, ""halflings"": 59, ""half-orcs"": 81, ""misc."": 3}",110,disease,"[""Merchant Council""]","{""poor"": 0.4565, ""middle"": 0.3539, ""wealthy"": 0.0379, ""aristocrat"": 0.1517}",0,"[[""armor"", ""timber""]]","[[""ore"", ""parchment""]]",Ruler TET-768,mercenary heavy,guilds,"Elvish, Halfling, Orc",Tyr,94697,355319062,202.42,73.6,65.5,8,0,synthetic generator v3,synthetic,0.66,10480306,0,28.0,5.83437,-24.33777
Cormyr Settlement 0220,Cormyr,Suzail,1656,10172045,343534,"{""humans"": 1183, ""elves"": 156, ""dwarves"": 55, ""halflings"": 155, ""half-orcs"": 104, ""misc."": 3}",148,war,"[""Patriarchy""]","{""poor"": 0.4999, ""middle"": 0.3099, ""wealthy"": 0.0703, ""aristocrat"": 0.1199}",6,"[[""cloth"", ""fish"", ""gems"", ""salt"", ""wine""]]","[[""magic items"", ""mercenaries"", ""parchment"", ""silk"", ""spices""]]",Ruler COR-87,professional guard,local academy,"Draconic, Orc","Chauntea, Mystra, Selune",128212,529868877,11.7,54.1,46.9,6,0,synthetic generator v3,derived,0.72,12728576,0,25.8,36.48091,-5.33532
Amn Settlement 0221,Amn,Athkatla,1487,3307080,8096,"{""humans"": 1123, ""elves"": 143, ""dwarves"": 109, ""halflings"": 37, ""half-orcs"": 72, ""misc."": 3}",161,crime,"[""Magocracy""]","{""poor"": 0.6293, ""middle"": 0.3179, ""wealthy"": 0.0479, ""aristocrat"": 0.0049}",3,"[[""books"", ""fish"", ""grain""]]","[[""glass"", ""ore"", ""silk""]]",Ruler AMN-634,naval patrol,local academy,"Draconic, Elvish, Halfling",Tyr,135123,611983508,229.62,64.4,75.5,7,0,synthetic generator v3,synthetic,0.68,3371075,0,26.9,8.42119,-17.23338
Tethyr Settlement 0222,Tethyr,Darromar,18959,67947131,60112,"{""humans"": 14078, ""elves"": 2119, ""dwarves"": 580, ""halflings"": 1574, ""half-orcs"": 606, ""misc."": 2}",174,crime,"[""Democracy""]","{""poor"": 0.6193, ""middle"": 0.2356, ""wealthy"": 0.0979, ""aristocrat"": 0.0472}",17,"[[""books"", ""cloth""]]","[[""silk""]]",Ruler TET-116,naval patrol,local academy,"Dwarvish, Orc",Selune,94697,355319062,153.27,60.8,55.1,2,0,synthetic generator v3,derived,0.76,57023116,1,20.6,13.84809,-46.45287
Waterdeep Settlement 0223,Waterdeep,Waterdeep,364,800385,48786,"{""humans"": 293, ""elves"": 24, ""dwarves"": 24, ""halflings"": 12, ""half-orcs"": 9, ""misc."": 2}",49,disease,"[""Merchant Council""]","{""poor"": 0.6203, ""middle"": 0.3408, ""wealthy"": 0.0343, ""aristocrat"": 0.0046}",0,"[[""fish"", ""horses"", ""timber"", ""weapons"", ""wine""]]","[[""glass"", ""jewelry"", ""magic items"", ""parchment"", ""spices""]]",Ruler WAT-794,small militia,None,"Common, Draconic, Dwarvish",Selune,111501,517924535,52.47,56.6,63.7,6,0,synthetic generator v3,derived,0.67,769889,0,21.0,41.6602,-29.27724
Neverwinter Settlement 0224,Neverwinter,Neverwinter,2336,4818349,133031,"{""humans"": 1774, ""elves"": 208, ""dwarves"": 69, ""halflings"": 201, ""half-orcs"": 81, ""misc."": 3}",127,war,"[""Confederacy""]","{""poor"": 0.6073, ""middle"": 0.3438, ""wealthy"": 0.0443, ""aristocrat"": 0.0046}",19,"[[""cloth"", ""weapons""]]","[[""jewelry""]]",Ruler NEV-135,small militia,guilds,"Common, Dwarvish, Elvish","Lathander, Selune, Tempus",41958,200003469,307.35,43.3,40.5,1,0,synthetic generator v3,synthetic,0.48,3795980,1,18.7,43.76318,-49.77796
Athkatla,Amn,Athkatla,2191,12397924,192426,"{""humans"": 1666, ""elves"": 92, ""dwarves"": 88, ""halflings"": 210, ""half-orcs"": 133, ""misc."": 2}",101,war,"[""Democracy""]","{""poor"": 0.5005, ""middle"": 0.3738, ""wealthy"": 0.0225, ""aristocrat"": 0.1032}",12,"[[""books"", ""fish"", ""gems"", ""horses"", ""timber""]]","[[""coal"", ""silk""]]",Ruler AMN-390,naval patrol,None,"Common, Halfling, Orc","Selune, Torm, Tyr",135123,611983508,284.76,61.5,68.4,6,0,synthetic generator v3,canonical,0.89,15037925,3,30.6,9.84493,-24.87186
Sembia Settlement 0226,Sembia,Selgaunt,6333,16026510,597457,"{""humans"": 4680, ""elves"": 594, ""dwarves"": 356, ""halflings"": 417, ""half-orcs"": 284, ""misc."": 2}",177,crime,"[""Theocracy""]","{""poor"": 0.5473, ""middle"": 0.3494, ""wealthy"": 0.0983, ""aristocrat"": 0.005}",11,"[[""wine""]]","[[""ore""]]",Ruler SEM-354,small militia,local academy,"Draconic, Halfling","Lathander, Selune",115850,569433233,474.01,58.1,31.0,6,0,synthetic generator v3,synthetic,0.62,13513607,0,29.8,27.69596,47.20169
Baldurs Gate Settlement 0227,Baldurs Gate,Baldur's Gate,643,1290775,47995,"{""humans"": 486, ""elves"": 49, ""dwarves"": 46, ""halflings"": 39, ""half-orcs"": 21, ""misc."": 2}",27,crime,"[""Democracy""]","{""poor"": 0.6726, ""middle"": 0.2766, ""wealthy"": 0.046, ""aristocrat"": 0.0048}",7,"[[""fish""]]","[[""glass"", ""jewelry"", ""magic items"", ""mercenaries"", ""silk""]]",Ruler BAL-600,small militia,None,"Elvish, Halfling",Torm,88949,460120908,233.93,60.4,59.6,10,0,synthetic generator v3,derived,0.64,1305536,-4,40.6,21.23206,-23.56686
Cormyr Settlement 0228,Cormyr,Suzail,1258,7850450,435918,"{""humans"": 933, ""elves"": 116, ""dwarves"": 83, ""halflings"": 64, ""half-orcs"": 60, ""misc."": 2}",28,war,"[""Monarchy""]","{""poor"": 0.565, ""middle"": 0.2458, ""wealthy"": 0.0591, ""aristocrat"": 0.1301}",0,"[[""fish"", ""grain"", ""wine""]]","[[""coal"", ""glass"", ""magic items"", ""parchment""]]",Ruler COR-517,mercenary heavy,arcanum,Dwarvish,"Mystra, Selune, Tempus",128212,529868877,518.28,56.9,54.3,2,0,synthetic generator v3,synthetic,0.46,7954534,-1,7.0,31.59663,-7.14112
Calimshan Settlement 0229,Calimshan,Memnon,210,1068425,23886,"{""humans"": 163, ""elves"": 6, ""dwarves"": 17, ""halflings"": 17, ""half-orcs"": 3, ""misc."": 4}",52,disease,"[""Merchant Council""]","{""poor"": 0.5089, ""middle"": 0.3494, ""wealthy"": 0.0563, ""aristocrat"": 0.0854}",17,"[[""books"", ""gems"", ""grain"", ""salt""]]","[[""coal"", ""spices""]]",Ruler CAL-715,naval patrol,arcanum,Halfling,"Lathander, Selune, Tempus",104596,622107818,379.56,73.5,49.6,1,0,synthetic generator v3,derived,0.65,1061043,2,17.1,4.63939,-53.29929
Sembia Settlement 0230,Sembia,Selgaunt,1662,5367146,280893,"{""humans"": 1291, ""elves"": 129, ""dwarves"": 134, ""halflings"": 65, ""half-orcs"": 41, ""misc."": 2}",87,arcane mishap,"[""Magocracy""]","{""poor"": 0.5559, ""middle"": 0.3589, ""wealthy"": 0.0458, ""aristocrat"": 0.0394}",0,"[[""armor"", ""books"", ""fish"", ""salt"", ""timber""]]","[[""coal""]]",Ruler SEM-684,professional guard,None,"Common, Dwarvish","Lathander, Mystra, Tyr",115850,569433233,358.15,59.0,37.3,4,0,synthetic generator v3,synthetic,0.38,4402019,4,14.0,46.01218,43.9436
Sembia Settlement 0231,Sembia,Selgaunt,7592,69587056,5176213,"{""humans"": 5430, ""elves"": 900, ""dwarves"": 246, ""halflings"": 624, ""half-orcs"": 389, ""misc."": 3}",66,war,"[""Patriarchy""]","{""poor"": 0.4852, ""middle"": 0.2247, ""wealthy"": 0.0655, ""aristocrat"": 0.2246}",0,"[[""books"", ""cloth"", ""gems"", ""horses"", ""salt""]]","[[""glass""]]",Ruler SEM-299,naval patrol,local academy,"Common, Orc","Chauntea, Selune, Tyr",115850,569433233,195.1,53.4,32.9,1,0,synthetic generator v3,derived,0.79,75855023,4,3.5,44.95743,39.35277
Amn Settlement 0232,Amn,Athkatla,327,1993935,65775,"{""humans"": 255, ""elves"": 17, ""dwarves"": 19, ""halflings"": 24, ""half-orcs"": 9, ""misc."": 3}",65,war,"[""Patriarchy""]","{""poor"": 0.4987, ""middle"": 0.3532, ""wealthy"": 0.0344, ""aristocrat"": 0.1137}",0,"[[""cloth"", ""timber""]]","[[""glass"", ""magic items"", ""silk""]]",Ruler AMN-239,professional guard,guilds,"Draconic, Dwarvish, Elvish",Mystra,135123,611983508,248.82,73.7,61.6,9,0,synthetic generator v3,synthetic,0.68,2037244,-1,31.5,9.23556,-42.81849
Baldurs Gate Settlement 0233,Baldurs Gate,Baldur's Gate,971,3906007,205469,"{""humans"": 672, ""elves"": 90, ""dwarves"": 83, ""halflings"": 82, ""half-orcs"": 42, ""misc."": 2}",136,arcane mishap,"[""Merchant Council""]","{""poor"": 0.6142, ""middle"": 0.2857, ""wealthy"": 0.0342, ""aristocrat"": 0.0659}",9,"[[""cloth"", ""fish"", ""gems"", ""horses"", ""wine""]]","[[""glass"", ""jewelry"", ""ore"", ""parchment"", ""spices""]]",Ruler BAL-1,professional guard,arcanum,"Common, Elvish, Halfling","Selune, Tempus, Tyr",88949,460120908,518.24,53.8,54.0,1,0,synthetic generator v3,synthetic,0.63,4497705,0,10.7,39.84111,-31.87796
Calimshan Settlement 0234,Calimshan,Memnon,175,426872,997,"{""humans"": 132, ""elves"": 7, ""dwarves"": 15, ""halflings"": 9, ""half-orcs"": 9, ""misc."": 3}",113,old age,"[""Monarchy""]","{""poor"": 0.6665, ""middle"": 0.2408, ""wealthy"": 0.0833, ""aristocrat"": 0.0094}",0,"[[""cloth"", ""grain"", ""horses"", ""timber"", ""weapons""]]","[[""jewelry""]]",Ruler CAL-125,mercenary heavy,local academy,"Common, Draconic, Dwarvish","Mystra, Selune",104596,622107818,324.24,83.1,33.6,4,0,synthetic generator v3,synthetic,0.46,394972,4,14.0,2.25626,-38.62047
Tethyr Settlement 0235,Tethyr,Darromar,624,1385577,74421,"{""humans"": 468, ""elves"": 71, ""dwarves"": 33, ""halflings"": 38, ""half-orcs"": 11, ""misc."": 3}",82,crime,"[""Dictatorship""]","{""poor"": 0.5603, ""middle"": 0.3738, ""wealthy"": 0.0609, ""aristocrat"": 0.005}",10,"[[""books"", ""gems"", ""horses"", ""wine""]]","[[""magic items"", ""mercenaries"", ""ore""]]",Ruler TET-766,naval patrol,arcanum,"Dwarvish, Elvish","Lathander, Mystra",94697,355319062,113.36,66.0,71.1,6,0,synthetic generator v3,synthetic,0.59,1769892,1,29.0,7.62427,-25.43165
Neverwinter Settlement 0236,Neverwinter,Neverwinter,795,3624879,197473,"{""humans"": 590, ""elves"": 45, ""dwarves"": 68, ""halflings"": 47, ""half-orcs"": 42, ""misc."": 3}",179,monster attack,"[""Monarchy""]","{""poor"": 0.5022, ""middle"": 0.3381, ""wealthy"": 0.0916, ""aristocrat"": 0.0681}",0,"[[""cloth"", ""fish"", ""grain"", ""salt"", ""timber""]]","[[""jewelry"", ""mercenaries"", ""silk""]]",Ruler NEV-842,mercenary heavy,local academy,Dwarvish,Tyr,41958,200003469,512.01,43.2,29.1,5,0,synthetic generator v3,derived,0.83,2925633,2,17.5,37.66262,-45.19867
Sembia Settlement 0237,Sembia,Selgaunt,147,425248,21663,"{""humans"": 113, ""elves"": 5, ""dwarves"": 8, ""halflings"": 16, ""half-orcs"": 3, ""misc."": 2}",88,famine,"[""Patriarchy""]","{""poor"": 0.5609, ""middle"": 0.3598, ""wealthy"": 0.0518, ""aristocrat"": 0.0275}",6,"[[""salt"", ""wine""]]","[[""glass"", ""magic items""]]",Ruler SEM-66,mercenary heavy,arcanum,"Dwarvish, Orc",Chauntea,115850,569433233,294.39,60.1,61.5,1,0,synthetic generator v3,derived,0.82,472206,0,8.3,42.13677,20.65759
Baldurs Gate Settlement 0238,Baldurs Gate,Baldur's Gate,2216,10724246,682763,"{""humans"": 1698, ""elves"": 167, ""dwarves"": 71, ""halflings"": 171, ""half-orcs"": 106, ""misc."": 3}",139,crime,"[""Democracy""]","{""poor"": 0.5438, ""middle"": 0.2866, ""wealthy"": 0.0962, ""aristocrat"": 0.0734}",13,"[[""salt""]]","[[""magic items"", ""mercenaries"", ""ore"", ""spices""]]",Ruler BAL-757,naval patrol,arcanum,"Common, Dwarvish, Elvish","Chauntea, Mystra",88949,460120908,147.47,58.5,34.8,7,0,synthetic generator v3,derived,0.65,10527572,-3,34.9,16.01988,-21.16639
Waterdeep Settlement 0239,Waterdeep,Waterdeep,2427,5833368,41224,"{""humans"": 1813, ""elves"": 140, ""dwarves"": 180, ""halflings"": 197, ""half-orcs"": 94, ""misc."": 3}",166,arcane mishap,"[""Merchant Council""]","{""poor"": 0.5854, ""middle"": 0.3601, ""wealthy"": 0.0497, ""aristocrat"": 0.0048}",1,"[[""armor"", ""cloth"", ""fish"", ""timber"", ""wine""]]","[[""coal"", ""magic items"", ""mercenaries"", ""silk""]]",Ruler WAT-499,small militia,None,"Draconic, Elvish, Orc",Tempus,111501,517924535,380.47,44.9,26.6,4,0,synthetic generator v3,synthetic,0.5,4768174,1,14.8,32.9359,-8.14215
Sembia Settlement 0240,Sembia,Selgaunt,4636,19459765,300779,"{""humans"": 3394, ""elves"": 478, ""dwarves"": 204, ""halflings"": 324, ""half-orcs"": 235, ""misc."": 1}",107,disease,"[""Confederacy""]","{""poor"": 0.5996, ""middle"": 0.2768, ""wealthy"": 0.0502, ""aristocrat"": 0.0734}",0,"[[""books"", ""timber""]]","[[""ore""]]",Ruler SEM-416,small militia,None,"Common, Dwarvish","Lathander, Torm",115850,569433233,529.79,55.1,31.6,2,0,synthetic generator v3,synthetic,0.44,20227460,1,7.0,29.5139,22.54895
Baldurs Gate Settlement 0241,Baldurs Gate,Baldur's Gate,842,1771412,58326,"{""humans"": 603, ""elves"": 73, ""dwarves"": 66, ""halflings"": 57, ""half-orcs"": 40, ""misc."": 3}",121,famine,"[""Patriarchy""]","{""poor"": 0.6386, ""middle"": 0.3077, ""wealthy"": 0.049, ""aristocrat"": 0.0047}",19,"[[""grain"", ""horses""]]","[[""jewelry"", ""ore"", ""parchment"", ""silk"", ""spices""]]",Ruler BAL-717,professional guard,local academy,"Common, Dwarvish","Lathander, Torm, Tyr",88949,460120908,181.25,51.5,42.3,2,0,synthetic generator v3,derived,0.7,1659825,-3,22.2,22.62818,-29.11012
Calimshan Settlement 0242,Calimshan,Memnon,1308,2902079,41232,"{""humans"": 990, ""elves"": 83, ""dwarves"": 104, ""halflings"": 84, ""half-orcs"": 45, ""misc."": 2}",115,arcane mishap,"[""Merchant Council""]","{""poor"": 0.6557, ""middle"": 0.2715, ""wealthy"": 0.0678, ""aristocrat"": 0.005}",19,"[[""horses"", ""timber"", ""wine""]]","[[""glass"", ""jewelry"", ""ore"", ""silk"", ""spices""]]",Ruler CAL-334,mercenary heavy,None,"Common, Elvish","Selune, Torm",104596,622107818,157.73,71.8,39.6,2,0,synthetic generator v3,synthetic,0.68,3458311,-2,22.2,20.03186,-64.9258
Amn Settlement 0243,Amn,Athkatla,2470,27605778,445672,"{""humans"": 1892, ""elves"": 222, ""dwarves"": 252, ""halflings"": 64, ""half-orcs"": 38, ""misc."": 2}",161,war,"[""Democracy""]","{""poor"": 0.4752, ""middle"": 0.2369, ""wealthy"": 0.0218, ""aristocrat"": 0.2661}",11,"[[""gems"", ""salt"", ""weapons""]]","[[""coal"", ""parchment""]]",Ruler AMN-548,mercenary heavy,None,"Draconic, Elvish",Torm,135123,611983508,462.34,63.4,63.2,9,0,synthetic generator v3,derived,0.74,36268413,1,40.3,22.36111,-14.67455
Calimshan Settlement 0244,Calimshan,Memnon,899,4301074,63128,"{""humans"": 701, ""elves"": 53, ""dwarves"": 32, ""halflings"": 62, ""half-orcs"": 48, ""misc."": 3}",69,crime,"[""Theocracy""]","{""poor"": 0.5328, ""middle"": 0.3287, ""wealthy"": 0.0619, ""aristocrat"": 0.0766}",0,"[[""armor"", ""wine""]]","[[""parchment""]]",Ruler CAL-412,small militia,arcanum,Draconic,"Lathander, Tempus, Tyr",104596,622107818,324.62,76.8,24.2,9,0,synthetic generator v3,synthetic,0.55,3717183,1,31.5,10.77881,-47.35454
Amn Settlement 0245,Amn,Athkatla,777,1605181,5551,"{""humans"": 664, ""elves"": 35, ""dwarves"": 38, ""halflings"": 28, ""half-orcs"": 9, ""misc."": 3}",52,monster attack,"[""Patriarchy""]","{""poor"": 0.6313, ""middle"": 0.3368, ""wealthy"": 0.0273, ""aristocrat"": 0.0046}",8,"[[""cloth"", ""gems"", ""grain"", ""horses""]]","[[""glass"", ""mercenaries"", ""parchment""]]",Ruler AMN-881,professional guard,guilds,"Common, Draconic, Halfling","Lathander, Tempus, Tyr",135123,611983508,243.47,60.7,78.6,10,0,synthetic generator v3,synthetic,0.46,1805219,1,41.4,12.2547,-30.92519
Cormyr Settlement 0246,Cormyr,Suzail,1034,4871912,273775,"{""humans"": 829, ""elves"": 90, ""dwarves"": 39, ""halflings"": 54, ""half-orcs"": 19, ""misc."": 3}",40,war,"[""Satrapy""]","{""poor"": 0.5813, ""middle"": 0.2695, ""wealthy"": 0.0685, ""aristocrat"": 0.0807}",6,"[[""cloth"", ""fish"", ""salt"", ""weapons""]]","[[""coal"", ""glass""]]",Ruler COR-610,professional guard,arcanum,"Common, Dwarvish, Halfling","Selune, Tempus",128212,529868877,468.39,55.0,54.9,8,0,synthetic generator v3,synthetic,0.56,5594292,2,32.8,30.62053,10.2818
Cormyr Settlement 0247,Cormyr,Suzail,1390,5683030,143942,"{""humans"": 1135, ""elves"": 107, ""dwarves"": 68, ""halflings"": 30, ""half-orcs"": 48, ""misc."": 2}",133,crime,"[""Theocracy""]","{""poor"": 0.549, ""middle"": 0.3255, ""wealthy"": 0.0666, ""aristocrat"": 0.0589}",18,"[[""armor"", ""fish"", ""salt"", ""weapons""]]","[[""glass"", ""magic items"", ""ore"", ""silk"", ""spices""]]",Ruler COR-358,mercenary heavy,None,"Dwarvish, Elvish, Orc",Tyr,128212,529868877,230.69,58.3,42.4,4,0,synthetic generator v3,synthetic,0.39,4687379,-1,28.4,39.76506,24.60029
Amn Settlement 0248,Amn,Athkatla,578,1361482,19703,"{""humans"": 419, ""elves"": 67, ""dwarves"": 46, ""halflings"": 17, ""half-orcs"": 27, ""misc."": 2}",74,old age,"[""Theocracy""]","{""poor"": 0.6528, ""middle"": 0.2668, ""wealthy"": 0.0756, ""aristocrat"": 0.0048}",13,"[[""armor"", ""fish"", ""weapons"", ""wine""]]","[[""coal"", ""glass"", ""mercenaries"", ""parchment"", ""silk""]]",Ruler AMN-543,naval patrol,local academy,"Draconic, Dwarvish",Lathander,135123,611983508,380.47,63.6,67.5,8,0,synthetic generator v3,synthetic,0.53,1511377,-1,38.4,24.559,-10.00023
Tethyr Settlement 0249,Tethyr,Darromar,432,812256,26468,"{""humans"": 310, ""elves"": 48, ""dwarves"": 39, ""halflings"": 9, ""half-orcs"": 24, ""misc."": 2}",125,crime,"[""Dictatorship""]","{""poor"": 0.6811, ""middle"": 0.2652, ""wealthy"": 0.0487, ""aristocrat"": 0.005}",0,"[[""books"", ""cloth"", ""horses""]]","[[""mercenaries"", ""spices""]]",Ruler TET-779,small militia,None,"Draconic, Dwarvish, Halfling","Lathander, Mystra",94697,355319062,356.77,62.6,47.9,2,0,synthetic generator v3,synthetic,0.49,822751,1,7.0,21.99657,-55.25228
Waterdeep Settlement 0250,Waterdeep,Waterdeep,600,1501000,44033,"{""humans"": 507, ""elves"": 15, ""dwarves"": 36, ""halflings"": 15, ""half-orcs"": 24, ""misc."": 3}",98,monster attack,"[""Monarchy""]","{""poor"": 0.6025, ""middle"": 0.3213, ""wealthy"": 0.0719, ""aristocrat"": 0.0043}",0,"[[""salt""]]","[[""coal"", ""glass"", ""jewelry"", ""silk"", ""spices""]]",Ruler WAT-4,mercenary heavy,None,"Elvish, Halfling","Chauntea, Tyr",111501,517924535,287.48,45.5,51.4,7,0,synthetic generator v3,synthetic,0.41,1650936,-4,24.5,40.27708,-34.16396
Amn Settlement 0251,Amn,Athkatla,3225,14948451,265900,"{""humans"": 2614, ""elves"": 118, ""dwarves"": 108, ""halflings"": 275, ""half-orcs"": 107, ""misc."": 3}",26,war,"[""Dictatorship""]","{""poor"": 0.4611, ""middle"": 0.3981, ""wealthy"": 0.0837, ""aristocrat"": 0.0571}",14,"[[""horses"", ""wine""]]","[[""coal"", ""mercenaries"", ""spices""]]",Ruler AMN-293,small militia,arcanum,Halfling,Selune,135123,611983508,225.66,65.3,70.4,0,0,synthetic generator v3,synthetic,0.43,12856688,-1,11.2,14.45384,-12.12379
Sembia Settlement 0252,Sembia,Selgaunt,16851,124831381,9920162,"{""humans"": 13198, ""elves"": 1804, ""dwarves"": 715, ""halflings"": 423, ""half-orcs"": 710, ""misc."": 1}",99,disease,"[""Theocracy""]","{""poor"": 0.4591, ""middle"": 0.3332, ""wealthy"": 0.0366, ""aristocrat"": 0.1711}",0,"[[""salt""]]","[[""magic items"", ""parchment"", ""spices""]]",Ruler SEM-470,naval patrol,None,"Dwarvish, Elvish, Halfling","Chauntea, Selune",115850,569433233,174.94,54.7,55.3,9,0,synthetic generator v3,synthetic,0.61,143168391,-2,31.5,31.75927,45.26172
Baldurs Gate Settlement 0253,Baldurs Gate,Baldur's Gate,1428,3387502,86359,"{""humans"": 1133, ""elves"": 42, ""dwarves"": 128, ""halflings"": 98, ""half-orcs"": 25, ""misc."": 2}",178,famine,"[""Democracy""]","{""poor"": 0.6086, ""middle"": 0.3071, ""wealthy"": 0.0798, ""aristocrat"": 0.0045}",0,"[[""horses"", ""salt""]]","[[""glass""]]",Ruler BAL-849,mercenary heavy,guilds,Common,Torm,88949,460120908,305.34,53.5,54.0,4,0,synthetic generator v3,derived,0.7,4391264,1,14.0,30.38671,-15.73894
Waterdeep Settlement 0254,Waterdeep,Waterdeep,1105,3918104,108755,"{""humans"": 889, ""elves"": 73, ""dwarves"": 48, ""halflings"": 39, ""half-orcs"": 54, ""misc."": 2}",84,monster attack,"[""Theocracy""]","{""poor"": 0.5979, ""middle"": 0.2917, ""wealthy"": 0.0772, ""aristocrat"": 0.0332}",9,"[[""books"", ""cloth"", ""timber"", ""weapons"", ""wine""]]","[[""magic items""]]",Ruler WAT-994,mercenary heavy,arcanum,"Common, Elvish, Orc","Chauntea, Tempus, Torm",111501,517924535,307.0,47.4,38.7,7,0,synthetic generator v3,synthetic,0.56,3250108,4,31.7,49.57978,-32.76318
Baldurs Gate Settlement 0255,Baldurs Gate,Baldur's Gate,828,5665504,331979,"{""humans"": 622, ""elves"": 34, ""dwarves"": 89, ""halflings"": 43, ""half-orcs"": 37, ""misc."": 3}",133,war,"[""Dictatorship""]","{""poor"": 0.4866, ""middle"": 0.3334, ""wealthy"": 0.0357, ""aristocrat"": 0.1443}",1,"[[""books"", ""cloth"", ""fish"", ""timber""]]","[[""magic items"", ""silk""]]",Ruler BAL-27,professional guard,local academy,"Dwarvish, Elvish, Halfling","Selune, Tempus, Tyr",88949,460120908,404.11,50.3,49.1,2,0,synthetic generator v3,synthetic,0.68,5351681,2,7.8,31.10781,-14.06968
Waterdeep Settlement 0256,Waterdeep,Waterdeep,7105,16094706,502016,"{""humans"": 5175, ""elves"": 453, ""dwarves"": 704, ""halflings"": 609, ""half-orcs"": 161, ""misc."": 3}",114,war,"[""Dictatorship""]","{""poor"": 0.62, ""middle"": 0.3319, ""wealthy"": 0.0435, ""aristocrat"": 0.0046}",15,"[[""cloth"", ""horses""]]","[[""coal"", ""silk""]]",Ruler WAT-302,mercenary heavy,arcanum,Halfling,Chauntea,111501,517924535,190.88,50.9,33.6,5,0,synthetic generator v3,synthetic,0.52,13971413,0,29.5,38.50747,-24.02389
Baldurs Gate Settlement 0257,Baldurs Gate,Baldur's Gate,1708,3552291,30665,"{""humans"": 1270, ""elves"": 82, ""dwarves"": 145, ""halflings"": 126, ""half-orcs"": 83, ""misc."": 2}",134,monster attack,"[""Satrapy""]","{""poor"": 0.6175, ""middle"": 0.3391, ""wealthy"": 0.0389, ""aristocrat"": 0.0045}",11,"[[""horses"", ""timber""]]","[[""ore"", ""parchment""]]",Ruler BAL-780,naval patrol,guilds,Halfling,"Mystra, Tempus, Tyr",88949,460120908,542.82,63.2,49.6,0,0,synthetic generator v3,synthetic,0.39,3172421,0,8.8,32.48824,-7.09606
Baldurs Gate Settlement 0258,Baldurs Gate,Baldur's Gate,181,647876,7771,"{""humans"": 131, ""elves"": 11, ""dwarves"": 12, ""halflings"": 16, ""half-orcs"": 9, ""misc."": 2}",179,monster attack,"[""Democracy""]","{""poor"": 0.6894, ""middle"": 0.2056, ""wealthy"": 0.0509, ""aristocrat"": 0.0541}",10,"[[""books"", ""fish"", ""wine""]]","[[""coal"", ""glass"", ""magic items"", ""spices""]]",Ruler BAL-29,professional guard,local academy,Halfling,"Chauntea, Lathander, Selune",88949,460120908,284.54,54.3,69.4,9,0,synthetic generator v3,synthetic,0.38,859662,-1,39.5,28.01109,-32.40679
