settlement,region_kingdom,capital,settlement_population,settlement_economy,rumored_treasure_value,demographic_breakdown,average_age,most_likely_cause_of_death,government_type,class_density,tax_rate,exports,imports,ruler,military,magic_academy,languages,religions,region_population,region_economy,area,average_temperature,annual_rainfall,magical_climate,dragon_sightings,sources,canon_status,source_confidence,hidden_economy,trade_balance,risk_index,geo_lat,geo_lon
Tethyr Settlement 0227,Tethyr,Darromar,553,1938559,42687,"{'humans': 445, 'elves': 29, 'dwarves': 50, 'halflings': 31, 'half-orcs': 10, 'misc.': 0}",47,disease,['Monarchy'],"{'poor': 0.5993, 'middle': 0.3087, 'wealthy': 0.0362, 'aristocrat': 0.0559}",0,"[['cloth', 'fish', 'horses', 'salt', 'weapons']]","[['magic items', 'ore']]",Ruler TET-191,professional guard,local academy,"Common, Dwarvish","Tempus, Tyr",193641,937694481,255.2,62.4,52.1,7,0,synthetic generator v2,synthetic,0.91,1620857,3,24.5,61.85555,3.2524
Neverwinter Settlement 0228,Neverwinter,Neverwinter,2371,15464187,219137,"{'humans': 1847, 'elves': 208, 'dwarves': 154, 'halflings': 87, 'half-orcs': 27, 'misc.': 48}",103,monster attack,['Democracy'],"{'poor': 0.6023, 'middle': 0.2045, 'wealthy': 0.0363, 'aristocrat': 0.1569}",16,"[['books', 'fish', 'gems', 'horses', 'timber']]",[['parchment']],Ruler NEV-962,professional guard,guilds,"Common, Dwarvish","Chauntea, Mystra, Tempus",177268,765621383,361.89,45.7,39.3,7,0,synthetic generator v2,derived,0.6,17675362,4,37.3,34.14958,-44.26675
Amn Settlement 0229,Amn,Athkatla,3182,6987511,243456,"{'humans': 2851, 'elves': 104, 'dwarves': 229, 'halflings': 260, 'half-orcs': 184, 'misc.': 0}",169,crime,['Monarchy'],"{'poor': 0.648, 'middle': 0.2591, 'wealthy': 0.0879, 'aristocrat': 0.005}",4,[['armor']],"[['coal', 'jewelry', 'parchment']]",Ruler AMN-147,mercenary heavy,arcanum,Elvish,Tempus,169970,832884482,18.57,66.0,93.9,7,0,synthetic generator v2,derived,0.95,7080720,-2,27.7,-11.9707,121.67417
Amn Settlement 0230,Amn,Athkatla,2111,6948812,380981,"{'humans': 1593, 'elves': 103, 'dwarves': 84, 'halflings': 68, 'half-orcs': 110, 'misc.': 153}",104,monster attack,['Theocracy'],"{'poor': 0.6676, 'middle': 0.2194, 'wealthy': 0.0654, 'aristocrat': 0.0477}",16,"[['cloth', 'gems']]","[['glass', 'magic items', 'ore', 'parchment', 'spices']]",Ruler AMN-839,professional guard,guilds,"Dwarvish, Elvish","Mystra, Selune",169970,832884482,76.96,68.2,65.2,6,0,synthetic generator v2,derived,0.69,5740174,-3,33.8,1.59019,-20.04796
Neverwinter Settlement 0231,Neverwinter,Neverwinter,2488,20218020,1439396,"{'humans': 1664, 'elves': 115, 'dwarves': 172, 'halflings': 90, 'half-orcs': 126, 'misc.': 321}",98,famine,['Monarchy'],"{'poor': 0.5083, 'middle': 0.2265, 'wealthy': 0.0682, 'aristocrat': 0.197}",0,"[['armor', 'salt', 'timber']]",[['jewelry']],Ruler NEV-345,mercenary heavy,None,"Common, Dwarvish, Halfling","Lathander, Selune",177268,765621383,158.27,54.6,34.2,3,0,synthetic generator v2,synthetic,0.9,23453787,2,10.5,-23.61154,-94.60079
Cormyr Settlement 0232,Cormyr,Suzail,1027,4578553,35032,"{'humans': 859, 'elves': 97, 'dwarves': 34, 'halflings': 95, 'half-orcs': 41, 'misc.': 0}",145,crime,['Patriarchy'],"{'poor': 0.5969, 'middle': 0.2378, 'wealthy': 0.0886, 'aristocrat': 0.0767}",8,"[['armor', 'weapons']]","[['coal', 'magic items', 'mercenaries', 'silk']]",Ruler COR-10,professional guard,arcanum,"Dwarvish, Orc","Mystra, Tempus",142577,750902532,483.79,60.1,72.7,5,0,synthetic generator v2,derived,0.94,5841696,-2,23.9,-23.90305,101.01712
Tethyr Settlement 0233,Tethyr,Darromar,450,963851,43017,"{'humans': 354, 'elves': 37, 'dwarves': 14, 'halflings': 14, 'half-orcs': 21, 'misc.': 10}",71,old age,['Satrapy'],"{'poor': 0.574, 'middle': 0.3664, 'wealthy': 0.055, 'aristocrat': 0.0046}",0,"[['gems', 'horses']]",[['ore']],Ruler TET-646,mercenary heavy,guilds,Halfling,"Lathander, Mystra, Selune",193641,937694481,132.07,61.7,53.0,4,0,synthetic generator v2,synthetic,0.42,1070802,1,14.0,-18.08574,-24.77735
Waterdeep Settlement 0234,Waterdeep,Waterdeep,1020,3826499,271017,"{'humans': 902, 'elves': 57, 'dwarves': 37, 'halflings': 66, 'half-orcs': 20, 'misc.': 0}",48,famine,['Magocracy'],"{'poor': 0.619, 'middle': 0.2415, 'wealthy': 0.0838, 'aristocrat': 0.0557}",11,"[['cloth', 'fish', 'grain', 'horses']]","[['parchment', 'silk']]",Ruler WAT-869,naval patrol,guilds,"Elvish, Halfling","Lathander, Mystra",236326,985356857,131.19,57.6,36.2,3,0,synthetic generator v2,synthetic,0.37,3843253,2,19.3,12.48813,52.12819
Amn Settlement 0235,Amn,Athkatla,887,5604976,176490,"{'humans': 617, 'elves': 73, 'dwarves': 69, 'halflings': 32, 'half-orcs': 33, 'misc.': 63}",180,famine,['Magocracy'],"{'poor': 0.5039, 'middle': 0.2832, 'wealthy': 0.0788, 'aristocrat': 0.1341}",0,"[['gems', 'grain', 'horses', 'timber']]","[['glass', 'ore', 'spices']]",Ruler AMN-990,small militia,local academy,Orc,"Selune, Torm, Tyr",169970,832884482,179.83,68.3,75.6,9,0,synthetic generator v2,synthetic,0.54,5966284,1,31.5,-17.31188,-12.51158
Baldurs Gate Settlement 0236,Baldurs Gate,Baldur's Gate,1756,3364614,90131,"{'humans': 1418, 'elves': 186, 'dwarves': 70, 'halflings': 158, 'half-orcs': 70, 'misc.': 0}",167,monster attack,['Confederacy'],"{'poor': 0.6409, 'middle': 0.3129, 'wealthy': 0.0413, 'aristocrat': 0.0048}",0,"[['armor', 'cloth', 'gems', 'grain', 'wine']]","[['magic items', 'ore', 'spices']]",Ruler BAL-457,small militia,arcanum,Halfling,Torm,241116,953675704,297.2,61.8,47.5,6,0,synthetic generator v2,synthetic,0.44,2631493,2,21.0,50.91794,126.38263
Calimshan Settlement 0237,Calimshan,Memnon,2592,15134630,584747,"{'humans': 2002, 'elves': 229, 'dwarves': 207, 'halflings': 184, 'half-orcs': 79, 'misc.': 0}",94,war,['Patriarchy'],"{'poor': 0.6075, 'middle': 0.2334, 'wealthy': 0.0216, 'aristocrat': 0.1375}",5,"[['armor', 'fish', 'timber', 'weapons', 'wine']]","[['jewelry', 'magic items', 'ore']]",Ruler CAL-979,mercenary heavy,None,"Draconic, Dwarvish, Elvish","Chauntea, Mystra, Tyr",175132,771448209,52.3,84.0,13.0,0,0,synthetic generator v2,synthetic,0.65,16561348,2,4.0,55.23253,9.13944
Tethyr Settlement 0238,Tethyr,Darromar,134,280445,9058,"{'humans': 106, 'elves': 3, 'dwarves': 12, 'halflings': 13, 'half-orcs': 7, 'misc.': 0}",165,war,['Dictatorship'],"{'poor': 0.6342, 'middle': 0.294, 'wealthy': 0.0669, 'aristocrat': 0.0049}",0,[['books']],"[['glass', 'magic items']]",Ruler TET-995,mercenary heavy,arcanum,Orc,"Chauntea, Selune",193641,937694481,239.5,69.2,66.1,0,0,synthetic generator v2,synthetic,0.51,237177,-1,0.0,4.93905,45.84505
Neverwinter Settlement 0239,Neverwinter,Neverwinter,257,526790,6413,"{'humans': 193, 'elves': 19, 'dwarves': 10, 'halflings': 11, 'half-orcs': 7, 'misc.': 17}",175,old age,['Dictatorship'],"{'poor': 0.6012, 'middle': 0.3443, 'wealthy': 0.0498, 'aristocrat': 0.0046}",9,"[['armor', 'books', 'cloth', 'grain']]","[['coal', 'jewelry', 'magic items']]",Ruler NEV-245,professional guard,guilds,"Common, Dwarvish, Elvish","Tempus, Tyr",177268,765621383,484.61,45.2,42.8,5,0,synthetic generator v2,derived,0.78,413279,1,24.7,-20.15268,114.42245
Darromar,Tethyr,Darromar,816,1839578,44445,"{'humans': 575, 'elves': 35, 'dwarves': 42, 'halflings': 64, 'half-orcs': 9, 'misc.': 91}",123,war,['Dictatorship'],"{'poor': 0.575, 'middle': 0.3473, 'wealthy': 0.073, 'aristocrat': 0.0047}",1,"[['grain', 'horses']]","[['magic items', 'mercenaries']]",Ruler TET-581,small militia,guilds,Halfling,"Chauntea, Tyr",193641,937694481,253.56,66.8,79.4,1,0,synthetic generator v2,derived,0.62,1465959,0,4.3,-2.40496,-2.17838
Baldurs Gate Settlement 0241,Baldurs Gate,Baldur's Gate,9095,42818496,623275,"{'humans': 6631, 'elves': 547, 'dwarves': 434, 'halflings': 892, 'half-orcs': 509, 'misc.': 82}",125,monster attack,['Patriarchy'],"{'poor': 0.5713, 'middle': 0.2611, 'wealthy': 0.0832, 'aristocrat': 0.0843}",15,"[['armor', 'cloth', 'fish', 'gems', 'salt']]",[['ore']],Ruler BAL-139,small militia,arcanum,"Dwarvish, Elvish","Chauntea, Lathander, Torm",241116,953675704,292.17,62.3,35.7,1,0,synthetic generator v2,synthetic,0.79,36053652,4,15.5,-29.22266,-83.11885
Tethyr Settlement 0242,Tethyr,Darromar,395,742645,5600,"{'humans': 278, 'elves': 30, 'dwarves': 21, 'halflings': 28, 'half-orcs': 4, 'misc.': 34}",35,disease,['Merchant Council'],"{'poor': 0.62, 'middle': 0.3465, 'wealthy': 0.029, 'aristocrat': 0.0046}",0,"[['armor', 'grain', 'salt', 'timber', 'weapons']]","[['coal', 'glass', 'magic items', 'spices']]",Ruler TET-912,professional guard,None,"Common, Halfling",Chauntea,193641,937694481,189.93,71.8,71.8,10,0,synthetic generator v2,derived,0.39,669472,1,35.0,-8.21661,-89.82889
Baldurs Gate Settlement 0243,Baldurs Gate,Baldur's Gate,3733,26037962,222857,"{'humans': 2941, 'elves': 325, 'dwarves': 316, 'halflings': 367, 'half-orcs': 182, 'misc.': 0}",123,crime,['Satrapy'],"{'poor': 0.5205, 'middle': 0.2366, 'wealthy': 0.0876, 'aristocrat': 0.1554}",0,"[['fish', 'grain']]",[['mercenaries']],Ruler BAL-968,naval patrol,local academy,"Draconic, Halfling, Orc",Selune,241116,953675704,310.26,59.6,36.7,5,0,synthetic generator v2,derived,0.41,34452271,1,17.5,44.60245,57.81126
Baldurs Gate Settlement 0244,Baldurs Gate,Baldur's Gate,3622,16424239,920656,"{'humans': 2452, 'elves': 398, 'dwarves': 275, 'halflings': 267, 'half-orcs': 174, 'misc.': 56}",37,famine,['Merchant Council'],"{'poor': 0.591, 'middle': 0.235, 'wealthy': 0.0969, 'aristocrat': 0.0771}",0,"[['books', 'wine']]",[['coal']],Ruler BAL-462,professional guard,None,"Elvish, Halfling, Orc","Chauntea, Torm",241116,953675704,332.04,51.2,46.6,3,0,synthetic generator v2,derived,0.59,12345878,1,10.5,28.25763,-70.13747
Neverwinter Settlement 0245,Neverwinter,Neverwinter,1407,9902418,485178,"{'humans': 1123, 'elves': 142, 'dwarves': 66, 'halflings': 50, 'half-orcs': 80, 'misc.': 0}",32,crime,['Magocracy'],"{'poor': 0.4869, 'middle': 0.2886, 'wealthy': 0.0647, 'aristocrat': 0.1598}",13,"[['books', 'cloth', 'fish', 'timber']]","[['coal', 'ore']]",Ruler NEV-46,mercenary heavy,arcanum,Halfling,"Mystra, Tempus, Tyr",177268,765621383,43.53,41.4,33.7,5,0,synthetic generator v2,synthetic,0.35,9800482,2,27.9,22.85336,109.65417
Cormyr Settlement 0246,Cormyr,Suzail,1367,7674077,240576,"{'humans': 965, 'elves': 127, 'dwarves': 111, 'halflings': 79, 'half-orcs': 54, 'misc.': 31}",116,monster attack,['Democracy'],"{'poor': 0.5078, 'middle': 0.2914, 'wealthy': 0.0929, 'aristocrat': 0.1079}",0,"[['armor', 'books', 'horses', 'salt', 'wine']]","[['glass', 'ore', 'parchment', 'spices']]",Ruler COR-687,mercenary heavy,guilds,"Draconic, Elvish, Halfling","Selune, Tempus",142577,750902532,339.35,54.8,61.5,1,0,synthetic generator v2,synthetic,0.36,6977664,1,3.5,65.35643,90.60907
Amn Settlement 0247,Amn,Athkatla,3120,20127037,1818680,"{'humans': 2657, 'elves': 228, 'dwarves': 299, 'halflings': 195, 'half-orcs': 55, 'misc.': 0}",86,war,['Theocracy'],"{'poor': 0.4595, 'middle': 0.3373, 'wealthy': 0.0651, 'aristocrat': 0.1381}",10,"[['armor', 'books', 'gems', 'grain', 'timber']]","[['coal', 'glass', 'jewelry', 'magic items', 'silk']]",Ruler AMN-312,professional guard,local academy,"Common, Elvish, Orc","Mystra, Selune, Torm",169970,832884482,93.98,59.5,91.4,10,0,synthetic generator v2,derived,0.66,27946415,0,43.0,63.53453,87.23812
Waterdeep Settlement 0248,Waterdeep,Waterdeep,658,5124915,43677,"{'humans': 556, 'elves': 65, 'dwarves': 44, 'halflings': 53, 'half-orcs': 36, 'misc.': 0}",35,famine,['Dictatorship'],"{'poor': 0.5006, 'middle': 0.2475, 'wealthy': 0.0665, 'aristocrat': 0.1855}",17,"[['armor', 'cloth', 'fish', 'salt', 'timber']]",[['jewelry']],Ruler WAT-699,mercenary heavy,local academy,Common,"Chauntea, Lathander, Mystra",236326,985356857,316.98,52.6,34.7,7,0,synthetic generator v2,synthetic,0.79,5625048,4,38.1,25.19329,80.15272
Sembia Settlement 0249,Sembia,Selgaunt,1402,3016392,101377,"{'humans': 983, 'elves': 46, 'dwarves': 106, 'halflings': 129, 'half-orcs': 15, 'misc.': 123}",34,monster attack,['Magocracy'],"{'poor': 0.6206, 'middle': 0.3031, 'wealthy': 0.0715, 'aristocrat': 0.0049}",2,[['books']],"[['glass', 'magic items', 'mercenaries', 'parchment', 'spices']]",Ruler SEM-294,small militia,None,"Common, Dwarvish",Tempus,158418,730633739,431.27,59.9,61.3,0,0,synthetic generator v2,synthetic,0.72,3812902,-4,1.6,-23.47746,94.18302
Waterdeep Settlement 0250,Waterdeep,Waterdeep,503,1110033,56751,"{'humans': 358, 'elves': 15, 'dwarves': 42, 'halflings': 27, 'half-orcs': 17, 'misc.': 44}",57,arcane mishap,['Magocracy'],"{'poor': 0.6395, 'middle': 0.2677, 'wealthy': 0.0881, 'aristocrat': 0.0047}",14,"[['armor', 'horses', 'salt', 'weapons', 'wine']]","[['coal', 'jewelry', 'mercenaries', 'parchment']]",Ruler WAT-661,small militia,arcanum,Orc,"Mystra, Torm",236326,985356857,460.32,46.2,37.5,0,0,synthetic generator v2,synthetic,0.81,1271271,1,11.2,58.44743,-94.40303
Baldurs Gate Settlement 0251,Baldurs Gate,Baldur's Gate,2111,10530628,1060254,"{'humans': 1879, 'elves': 209, 'dwarves': 66, 'halflings': 87, 'half-orcs': 119, 'misc.': 0}",102,arcane mishap,['Satrapy'],"{'poor': 0.6112, 'middle': 0.2087, 'wealthy': 0.0836, 'aristocrat': 0.0965}",2,"[['gems', 'grain', 'horses', 'salt', 'timber']]","[['magic items', 'mercenaries', 'silk', 'spices']]",Ruler BAL-534,naval patrol,None,Common,"Mystra, Selune, Torm",241116,953675704,411.06,59.3,37.9,7,0,synthetic generator v2,synthetic,0.82,14704021,1,26.1,42.79977,-80.31313
Sembia Settlement 0252,Sembia,Selgaunt,3144,14474289,394187,"{'humans': 2255, 'elves': 208, 'dwarves': 162, 'halflings': 157, 'half-orcs': 100, 'misc.': 262}",97,crime,['Monarchy'],"{'poor': 0.5493, 'middle': 0.312, 'wealthy': 0.0533, 'aristocrat': 0.0854}",4,"[['cloth', 'grain', 'weapons', 'wine']]","[['glass', 'parchment']]",Ruler SEM-761,small militia,None,"Dwarvish, Elvish","Mystra, Selune, Torm",158418,730633739,337.4,55.6,51.2,3,0,synthetic generator v2,synthetic,0.64,17572799,2,13.7,-30.70563,98.48924
Tethyr Settlement 0253,Tethyr,Darromar,1277,7615270,342882,"{'humans': 1063, 'elves': 58, 'dwarves': 76, 'halflings': 62, 'half-orcs': 22, 'misc.': 0}",134,famine,['Theocracy'],"{'poor': 0.584, 'middle': 0.2222, 'wealthy': 0.0623, 'aristocrat': 0.1315}",18,[['armor']],"[['glass', 'ore', 'spices']]",Ruler TET-814,mercenary heavy,arcanum,Elvish,"Selune, Tyr",193641,937694481,305.61,71.6,43.1,10,0,synthetic generator v2,synthetic,0.59,9726275,-2,49.4,34.83693,47.5444
Cormyr Settlement 0254,Cormyr,Suzail,1020,9319339,601635,"{'humans': 780, 'elves': 30, 'dwarves': 82, 'halflings': 57, 'half-orcs': 60, 'misc.': 11}",138,arcane mishap,['Magocracy'],"{'poor': 0.4514, 'middle': 0.288, 'wealthy': 0.0252, 'aristocrat': 0.2355}",2,"[['horses', 'salt', 'weapons']]","[['coal', 'jewelry', 'silk']]",Ruler COR-523,small militia,None,"Draconic, Dwarvish, Halfling","Lathander, Tempus",142577,750902532,402.17,58.4,70.4,10,0,synthetic generator v2,derived,0.38,7599157,0,36.6,3.25036,101.54344
Calimshan Settlement 0255,Calimshan,Memnon,2184,14625733,48803,"{'humans': 1489, 'elves': 189, 'dwarves': 139, 'halflings': 164, 'half-orcs': 71, 'misc.': 132}",65,war,['Confederacy'],"{'poor': 0.5182, 'middle': 0.2978, 'wealthy': 0.0251, 'aristocrat': 0.1589}",14,"[['books', 'cloth', 'grain', 'horses', 'salt']]","[['magic items', 'silk', 'spices']]",Ruler CAL-290,professional guard,local academy,"Draconic, Orc","Mystra, Tempus, Tyr",175132,771448209,206.0,79.8,47.2,9,0,synthetic generator v2,synthetic,0.4,11795459,2,42.7,-35.05416,-49.04598
Waterdeep Settlement 0256,Waterdeep,Waterdeep,5655,11471509,554671,"{'humans': 3721, 'elves': 590, 'dwarves': 411, 'halflings': 198, 'half-orcs': 160, 'misc.': 575}",88,monster attack,['Theocracy'],"{'poor': 0.6283, 'middle': 0.3112, 'wealthy': 0.0559, 'aristocrat': 0.0046}",0,"[['books', 'grain', 'horses', 'weapons']]","[['jewelry', 'spices']]",Ruler WAT-410,mercenary heavy,arcanum,Orc,"Lathander, Torm",236326,985356857,450.68,54.7,56.3,4,0,synthetic generator v2,synthetic,0.4,12149182,2,14.0,39.94994,-69.35697
Sembia Settlement 0257,Sembia,Selgaunt,5184,17272960,1634569,"{'humans': 4171, 'elves': 306, 'dwarves': 335, 'halflings': 185, 'half-orcs': 105, 'misc.': 82}",42,old age,['Patriarchy'],"{'poor': 0.5872, 'middle': 0.2996, 'wealthy': 0.0711, 'aristocrat': 0.042}",19,"[['books', 'gems', 'horses', 'salt', 'weapons']]",[['spices']],Ruler SEM-570,small militia,local academy,Halfling,Lathander,158418,730633739,465.1,48.6,34.3,3,0,synthetic generator v2,derived,0.9,23690693,4,25.7,-5.86567,-93.53515
Tethyr Settlement 0258,Tethyr,Darromar,8330,58057696,1237523,"{'humans': 5489, 'elves': 215, 'dwarves': 588, 'halflings': 268, 'half-orcs': 266, 'misc.': 1504}",143,war,['Satrapy'],"{'poor': 0.4698, 'middle': 0.318, 'wealthy': 0.0535, 'aristocrat': 0.1586}",0,[['wine']],"[['glass', 'magic items', 'spices']]",Ruler TET-669,professional guard,None,"Elvish, Orc","Chauntea, Tempus, Torm",193641,937694481,297.9,63.4,73.2,2,0,synthetic generator v2,derived,0.5,50701992,-2,7.0,55.37222,1.19214
Calimshan Settlement 0259,Calimshan,Memnon,2879,5707400,50048,"{'humans': 2185, 'elves': 331, 'dwarves': 232, 'halflings': 118, 'half-orcs': 114, 'misc.': 0}",166,disease,['Monarchy'],"{'poor': 0.6113, 'middle': 0.3424, 'wealthy': 0.0415, 'aristocrat': 0.0048}",0,"[['fish', 'horses', 'timber', 'weapons']]",[['silk']],Ruler CAL-452,professional guard,guilds,"Draconic, Dwarvish, Orc","Chauntea, Mystra, Tyr",175132,771448209,166.16,72.6,45.8,8,0,synthetic generator v2,derived,0.61,5295952,3,28.0,-14.55371,-28.4034
Waterdeep Settlement 0260,Waterdeep,Waterdeep,791,5569110,278385,"{'humans': 670, 'elves': 56, 'dwarves': 29, 'halflings': 16, 'half-orcs': 13, 'misc.': 7}",177,famine,['Theocracy'],"{'poor': 0.569, 'middle': 0.2096, 'wealthy': 0.0531, 'aristocrat': 0.1683}",10,"[['fish', 'gems', 'timber', 'wine']]","[['coal', 'mercenaries', 'ore', 'parchment', 'silk']]",Ruler WAT-70,naval patrol,arcanum,Dwarvish,"Mystra, Selune",236326,985356857,12.5,49.9,53.8,4,0,synthetic generator v2,synthetic,0.51,6329995,-1,22.0,1.14768,65.43324
Neverwinter Settlement 0261,Neverwinter,Neverwinter,881,4905602,237481,"{'humans': 607, 'elves': 61, 'dwarves': 35, 'halflings': 54, 'half-orcs': 16, 'misc.': 108}",172,war,['Monarchy'],"{'poor': 0.5755, 'middle': 0.2733, 'wealthy': 0.026, 'aristocrat': 0.1252}",14,"[['cloth', 'fish', 'grain', 'timber']]","[['coal', 'jewelry']]",Ruler NEV-6,mercenary heavy,None,"Common, Dwarvish, Halfling",Tempus,177268,765621383,346.44,43.2,26.7,10,0,synthetic generator v2,synthetic,0.59,6303343,2,46.2,-25.50661,-33.71994
Calimshan Settlement 0262,Calimshan,Memnon,1012,6795336,409616,"{'humans': 733, 'elves': 115, 'dwarves': 90, 'halflings': 91, 'half-orcs': 51, 'misc.': 0}",160,arcane mishap,['Magocracy'],"{'poor': 0.5623, 'middle': 0.211, 'wealthy': 0.074, 'aristocrat': 0.1526}",2,"[['books', 'cloth', 'fish', 'gems', 'wine']]","[['coal', 'jewelry', 'mercenaries', 'silk']]",Ruler CAL-225,naval patrol,None,Common,"Lathander, Mystra, Selune",175132,771448209,365.16,77.1,47.6,8,0,synthetic generator v2,derived,0.39,6744582,1,29.6,68.92723,22.80177
Waterdeep Settlement 0263,Waterdeep,Waterdeep,1602,10238212,557837,"{'humans': 1360, 'elves': 165, 'dwarves': 110, 'halflings': 159, 'half-orcs': 72, 'misc.': 0}",50,arcane mishap,['Patriarchy'],"{'poor': 0.6003, 'middle': 0.2224, 'wealthy': 0.0221, 'aristocrat': 0.1553}",15,"[['armor', 'books', 'gems', 'horses', 'timber']]",[['mercenaries']],Ruler WAT-641,small militia,guilds,"Common, Elvish, Halfling","Chauntea, Lathander",236326,985356857,354.86,47.2,44.5,9,0,synthetic generator v2,derived,0.38,13098422,4,43.5,21.4384,121.75157
Neverwinter Settlement 0264,Neverwinter,Neverwinter,665,1287194,46375,"{'humans': 536, 'elves': 44, 'dwarves': 49, 'halflings': 48, 'half-orcs': 25, 'misc.': 0}",160,crime,['Confederacy'],"{'poor': 0.6152, 'middle': 0.3439, 'wealthy': 0.0363, 'aristocrat': 0.0046}",18,"[['armor', 'gems']]","[['coal', 'glass', 'jewelry', 'magic items', 'silk']]",Ruler NEV-299,professional guard,local academy,"Draconic, Elvish, Halfling",Tyr,177268,765621383,329.4,44.7,34.6,0,0,synthetic generator v2,derived,0.59,1088235,-3,14.4,-13.15258,59.3815
Baldurs Gate Settlement 0265,Baldurs Gate,Baldur's Gate,2109,8852604,226967,"{'humans': 1539, 'elves': 49, 'dwarves': 150, 'halflings': 64, 'half-orcs': 83, 'misc.': 224}",126,disease,['Democracy'],"{'poor': 0.5002, 'middle': 0.3919, 'wealthy': 0.0361, 'aristocrat': 0.0718}",0,"[['cloth', 'horses', 'weapons']]","[['coal', 'glass', 'mercenaries']]",Ruler BAL-317,naval patrol,None,"Dwarvish, Elvish, Orc","Tempus, Torm, Tyr",241116,953675704,269.82,63.4,36.8,9,0,synthetic generator v2,synthetic,0.79,7035888,0,31.5,57.39052,38.24032
Baldurs Gate Settlement 0266,Baldurs Gate,Baldur's Gate,9022,35756049,3121369,"{'humans': 7479, 'elves': 736, 'dwarves': 765, 'halflings': 737, 'half-orcs': 214, 'misc.': 0}",139,monster attack,['Dictatorship'],"{'poor': 0.5273, 'middle': 0.381, 'wealthy': 0.0229, 'aristocrat': 0.0687}",0,"[['books', 'fish', 'timber', 'wine']]","[['glass', 'magic items']]",Ruler BAL-990,naval patrol,guilds,"Common, Draconic",Chauntea,241116,953675704,520.11,56.9,54.7,7,0,synthetic generator v2,derived,0.76,39564586,2,24.5,-28.39061,16.85761
Amn Settlement 0267,Amn,Athkatla,5079,23307525,1357919,"{'humans': 3578, 'elves': 499, 'dwarves': 345, 'halflings': 349, 'half-orcs': 73, 'misc.': 235}",44,war,['Confederacy'],"{'poor': 0.572, 'middle': 0.2732, 'wealthy': 0.072, 'aristocrat': 0.0827}",2,[['armor']],"[['mercenaries', 'silk', 'spices']]",Ruler AMN-688,small militia,None,"Common, Dwarvish",Mystra,169970,832884482,180.0,59.1,61.9,2,0,synthetic generator v2,derived,0.41,22713976,-2,8.6,-6.13156,124.69268
Waterdeep Settlement 0268,Waterdeep,Waterdeep,300,585792,33098,"{'humans': 229, 'elves': 15, 'dwarves': 29, 'halflings': 10, 'half-orcs': 17, 'misc.': 0}",80,disease,['Dictatorship'],"{'poor': 0.6368, 'middle': 0.3127, 'wealthy': 0.0457, 'aristocrat': 0.0048}",10,[['salt']],"[['magic items', 'ore', 'silk', 'spices']]",Ruler WAT-413,naval patrol,guilds,Halfling,"Chauntea, Selune",236326,985356857,485.55,58.1,45.7,0,0,synthetic generator v2,synthetic,0.59,616769,-3,8.0,3.35159,24.07118
